@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.2419006

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,12,3,4,45,1,0.923077,0.4,7.6,2,0.6,FALSE
28,70,1,27,401,0,0.978723,0.555556,98.5,1,0.5,FALSE
19,21,1,18,90,0,0.875,0.625,43.5,1,0.5,FALSE
14,27,1,13,316,0.181818,0,0.361111,29.5,1,0.8,FALSE
4,3,2,2,3,0,0,0.583333,0,1,1,FALSE
7,2,6,1,2,0,0,0.75,0,1,1,FALSE
20,36,1,19,175,0,0.960784,0.555556,42,1,0.5,FALSE
31,107,17,15,1266,0.916667,0.356164,0.157143,24.08,14,1.76,FALSE
16,46,0,16,579,0.727273,0.72,0.354167,62.111111,7,3.3333,FALSE
81,166,0,81,1673,0.090909,0.893617,0.277778,234.857143,34,10.1429,FALSE
4,3,2,2,3,0,0,0.583333,0,1,1,FALSE
17,18,1,16,74,0,0.888889,0.666667,13.2,1,0.6,FALSE
8,2,7,1,2,0,0,1,0,1,1,FALSE
4,10,1,3,46,0,0.888889,0.5,14.333333,4,2.6667,FALSE
8,20,0,8,116,0,0.857143,0.666667,57,10,5,FALSE
5,11,1,4,39,1,0.884615,0.583333,8.5,2,1,FALSE
10,35,2,8,334,1,0.421053,0.242236,13,10,1.3478,FALSE
33,32,0,33,181,0,0.9375,0.625,89.5,1,0.5,FALSE
0,0,0,0,0,0,0,0,0,0,0,FALSE
30,40,2,28,167,0,0.951613,0.666667,32,1,0.6,FALSE
24,14,0,24,91,0,0.9375,0.625,44.5,1,0.5,FALSE
10,13,0,10,62,0,0.857143,0.583333,30,5,2.5,FALSE
10,18,1,9,73,0,0.96875,0.555556,16.5,1,0.5,FALSE
10,10,0,10,43,0,0.8,0.666667,20,1,0.5,FALSE
12,25,1,11,88,0.5,0,0.75,16.2,2,0.8,FALSE
17,17,0,17,65,0,0.875,0.583333,31.5,1,0.5,FALSE
0,0,0,0,19,0,0,0,0,0,0,FALSE
0,0,0,0,4,0,0,0,0,0,0,FALSE
5,10,0,5,29,0,0,0.777778,8.666667,1,0.6667,FALSE
15,22,0,15,140,0,0.875,0.625,69,1,0.5,FALSE
7,4,0,7,11,0,0.944444,0.625,4.5,1,0.5,FALSE
21,2,20,1,2,0,0,0.833333,0,1,1,FALSE
11,18,0,11,122,0,0.980392,1,60,14,7,FALSE
24,30,2,22,187,0,0.875,0.666667,35.4,1,0.6,FALSE
1,3,0,1,7,0,0.962963,1,2.5,1,0.5,FALSE
16,18,1,15,64,0,0.884615,0.666667,11.2,1,0.6,FALSE
1,5,0,1,25,0,0,0,12,0,0,FALSE
12,25,0,12,173,0.5,0,0.5,41.25,10,3.25,FALSE
