@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.587473

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,8,0,9,25,0,0.875,0.625,11.5,2,1,FALSE
3,9,0,3,19,0,0,0.514286,1.714286,1,0.8571,FALSE
7,9,1,6,40,0,0.428571,0.333333,7,1,0.8,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
4,11,1,3,73,0,0,0.333333,22.333333,3,1.6667,FALSE
7,13,2,5,49,0,0,0.5,8.4,1,0.6,FALSE
23,30,1,22,126,0,0.964286,0.555556,30,1,0.5,FALSE
16,23,0,16,98,0,0.666667,0.5,31.666667,2,1,FALSE
14,24,1,13,111,0,0.978723,0.555556,26,1,0.5,FALSE
0,0,0,0,10,0,0,0,0,0,0,FALSE
76,24,71,5,108,1,0.5,0.22619,7.833333,1,0.9167,FALSE
31,66,0,31,670,0.230769,0.904762,0.555556,163.25,10,2.75,FALSE
15,24,2,13,101,0,0.977778,0.555556,23.5,1,0.5,FALSE
22,42,0,22,128,0,0.8,0.666667,63,2,1,FALSE
7,24,0,7,93,0,0,0.666667,29.666667,2,1,FALSE
5,17,1,4,102,0.8,0.866667,0.833333,23.25,4,1.5,FALSE
0,0,0,0,0,0,0,0,0,0,0,FALSE
4,4,1,3,9,0,0.990099,1,3.5,1,0.5,FALSE
5,4,0,5,12,0,0.8,0.666667,5,1,0.5,FALSE
37,106,6,31,950,0.25,0.688889,0.666667,58.125,1,0.875,FALSE
21,38,0,21,254,1,0.857143,0.666667,83,13,4.3333,FALSE
17,29,0,17,100,0,0,0.666667,48.5,3,1.5,FALSE
10,6,1,9,20,0,0.857143,0.625,9,1,0.5,FALSE
9,28,0,9,98,0.333333,0.960784,1,22.75,1,0.5,FALSE
11,60,0,11,338,0.333333,0,0.45,54.833333,8,2.6667,FALSE
8,28,2,6,192,1,0,0.333333,30.5,4,2,FALSE
42,96,0,42,697,0,0,0.333333,170.75,1,0.75,FALSE
27,66,0,27,429,0,0.875,0.5,141,12,5.3333,FALSE
2,1,0,2,1,0,0,1,0,1,1,FALSE
3,2,1,2,2,0,0,0.833333,0,1,1,FALSE
55,57,0,55,276,1,0,1,110,0,0,FALSE
8,8,0,8,22,0,0.785714,0.75,4.5,1,0.75,FALSE
9,10,0,9,28,0,0.916667,0.555556,5.5,1,0.5,FALSE
21,2,20,1,2,0,0,0.833333,0,1,1,FALSE
23,30,1,22,204,0,0.857143,0.625,100.5,1,0.5,FALSE
6,6,0,6,16,0,0.8,0.666667,7,1,0.5,FALSE
34,88,0,34,509,0.2,0,0.333333,41,7,2.1667,FALSE
31,42,1,30,281,0,0.666667,0.466667,92.333333,3,1.3333,FALSE
9,10,0,9,28,0,0.8,0.666667,13,1,0.5,FALSE
14,18,1,13,72,0,0.884615,0.666667,12.8,1,0.6,FALSE
10,1,6,4,1,0,0,1,0,1,1,FALSE
14,20,1,13,98,0,0.8,0.666667,47,1,0.5,FALSE
24,18,0,24,91,0,0.888889,0.666667,44.5,1,0.5,FALSE
18,70,1,17,540,0.666667,0,0.5,58.666667,16,3.4444,FALSE
8,13,1,7,85,0.571429,0.8125,0.35,18.5,5,1.75,FALSE
24,21,1,23,87,0,0.857143,0.6,42.5,7,3.5,FALSE
10,11,0,10,55,0,0.875,0.625,26.5,6,3,FALSE
15,9,0,15,31,0,0.857143,0.6,14.5,2,1,FALSE
4,1,3,1,1,0,0,1,0,1,1,FALSE
23,30,1,22,204,0,0.857143,0.625,100.5,1,0.5,FALSE
18,16,5,13,68,0,0,0.555556,10.333333,1,0.8333,FALSE
15,18,0,15,68,0,0.88,0.666667,12,1,0.6,FALSE
5,4,3,2,4,0,0,0.4375,0,1,1,FALSE
19,21,0,19,76,0,0.888889,0.666667,13.6,1,0.6,FALSE
13,34,3,10,445,0.611111,0,0.314286,70.166667,19,6.1667,FALSE
9,13,0,9,43,0,0.92,0.555556,9,1,0.5,FALSE
15,21,1,14,88,0,0.875,0.666667,43,7,3.5,FALSE
6,13,0,6,37,0,0.5,0.444444,11,2,1,FALSE
34,52,0,34,354,0.125,0.904762,0.4,56.666667,9,2.8333,FALSE
10,6,1,9,20,0,0.857143,0.625,9,1,0.5,FALSE
7,20,0,7,89,0,0.882353,0.6,28.333333,6,2.6667,FALSE
12,20,0,12,81,0,0.857143,0.625,39.5,1,0.5,FALSE
10,13,1,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
8,3,4,4,3,0,0,0.555556,0,1,1,FALSE
