@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.587473

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
26,53,1,25,347,0.25,0.5,0.395833,48,13,4.8571,FALSE
18,24,0,18,93,0,0.892857,0.666667,17,1,0.6,FALSE
24,26,0,24,136,0,0.875,0.625,65.5,4,2,FALSE
30,58,0,30,615,0,0.6,0.64,122,14,3.8,FALSE
16,12,0,16,36,0,0.8,0.666667,17,1,0.5,FALSE
11,30,1,10,170,1,0.854167,1,20,7,1.625,FALSE
37,69,5,32,522,0,0.790698,0.766667,46.090909,2,0.9091,FALSE
39,76,17,22,633,0.25,0,0.222222,33.944444,9,2.2778,FALSE
16,16,0,16,71,0,0.875,0.6,34.5,3,1.5,FALSE
8,10,6,2,35,0,0.969697,1,5.4,1,0.6,FALSE
11,13,0,11,53,0,0.875,0.625,25.5,4,2,FALSE
25,50,0,25,300,0,0.833333,0.45,74,3,1.5,FALSE
4,4,4,0,4,0,0,1,0,1,1,FALSE
18,39,3,16,321,0.444444,0,0.3125,17.352941,2,1.1765,FALSE
10,15,0,10,48,0,0.882353,0.7,8.6,1,0.8,FALSE
8,18,0,8,113,0,0,0.5,54.5,5,2.5,FALSE
22,67,0,22,1021,0.833333,0.6,0.241758,71.071429,9,3,FALSE
11,13,2,9,43,0,0.92,0.555556,9,1,0.5,FALSE
12,15,3,9,54,0,0.857143,0.625,26,4,2,FALSE
25,54,0,25,249,0.166667,0,0.444444,59.75,11,3,FALSE
31,66,0,31,670,0.230769,0.894737,0.555556,163.25,10,2.75,FALSE
16,18,3,13,74,0,0,0.5,23,5,1.6667,FALSE
14,20,0,14,67,0,0.875,0.6,32.5,5,2.5,FALSE
11,19,1,10,97,0,0.967742,0.555556,22.5,1,0.5,FALSE
9,16,3,6,61,0,0.9375,0.7,29.5,7,3.5,FALSE
12,16,6,6,61,1,0.590909,0.26,4.9,1,0.9,FALSE
12,1,11,1,1,0,0,1,0,1,1,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
18,55,2,17,246,0,0.7,0.416667,60.5,11,3.75,FALSE
1,3,0,1,7,0,0.875,1,2.5,1,0.5,FALSE
2,0,1,1,1,0,0,0,0,0,0,FALSE
11,17,0,11,84,0,0.666667,0.416667,20,5,1.75,FALSE
20,26,0,20,84,0,0.857143,0.666667,41,1,0.5,FALSE
15,17,1,14,61,0,0.88,0.666667,10.6,1,0.6,FALSE
21,35,3,18,149,0,0.857143,0.55,23.333333,2,0.8333,FALSE
7,61,1,7,758,0.666667,0,0.266667,106.857143,26,6.8571,FALSE
12,22,0,12,227,0,0.857143,0.583333,112.5,22,11,FALSE
13,17,0,13,60,0,0.884615,0.666667,10.4,1,0.6,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
9,20,0,9,88,0,0.857143,0.666667,43,6,3,FALSE
5,5,1,4,27,0,0.842105,0.583333,5.75,1,0.75,FALSE
3,2,2,1,2,0,0,0.75,0,1,1,FALSE
16,31,0,16,169,0.333333,0.866667,0.5,40.5,5,1.5,FALSE
23,38,1,22,172,0,0.964286,0.555556,41.25,1,0.5,FALSE
5,5,1,4,27,0,0.833333,0.583333,5.75,1,0.75,FALSE
3,43,2,2,317,0.888889,0,0.470588,16.111111,4,1.1667,FALSE
10,11,0,10,67,0.333333,0.947368,0.666667,20.333333,3,1,FALSE
16,26,1,15,129,0,0.969697,0.555556,30.5,1,0.5,FALSE
3,6,0,3,34,1,0.818182,0.366667,5,1,0.8,FALSE
11,9,0,11,30,0,0.8,0.666667,14,1,0.5,FALSE
7,61,1,7,758,0.666667,0,0.266667,106.857143,26,6.8571,FALSE
14,22,0,14,113,0,0,0.666667,54.5,5,2.5,FALSE
15,19,0,15,123,0.333333,0.866667,0.466667,18.5,4,1.3333,FALSE
17,14,1,16,60,0,0.875,0.625,29,5,2.5,FALSE
0,2,0,0,27,0,0,1,3,0,0,FALSE
10,10,5,5,10,0,0,0.25,0,1,1,FALSE
7,8,1,6,22,0,0.962963,0.666667,10,1,0.5,FALSE
1,0,1,0,16,0,0,0,0,0,0,FALSE
14,23,0,14,496,0,0.88,0.5625,123,1,0.75,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
1,2,0,1,29,1,1,1,27,0,0,FALSE
9,10,0,9,28,0,0.913043,0.555556,5.5,1,0.5,FALSE
14,29,0,14,166,0.25,0.886364,0.333333,26,12,3,FALSE
7,12,3,4,45,1,0.923077,0.4,7.6,2,0.6,FALSE
25,46,0,25,233,0.166667,0,0.444444,55.75,11,3,FALSE
18,47,3,16,429,0.615385,0,0.333333,15.64,2,1.12,FALSE
17,15,0,17,66,0,0.8,0.666667,32,1,0.5,FALSE
4,5,0,4,24,1,0.933333,0.75,10.5,4,2,FALSE
15,29,2,13,113,0,0.977778,0.555556,26.5,1,0.5,FALSE
15,23,1,14,107,0,0.833333,0.6,16.333333,1,0.6667,FALSE
12,23,2,11,115,0.666667,0,1,11.111111,2,1,FALSE
12,16,0,12,64,0,0.88,0.666667,11.2,1,0.6,FALSE
11,14,0,11,55,0,0.875,0.6,26.5,4,2,FALSE
7,17,0,7,74,0,0.857143,0.625,36,8,4,FALSE
8,9,0,8,25,0,0.777778,0.6,4,1,0.8,FALSE
23,33,0,23,149,0,0.875,0.6,23.333333,1,0.6667,FALSE
22,30,0,22,124,0,0.888889,0.666667,23.2,1,0.6,FALSE
2,7,0,2,18,0,0.75,0.75,8,2,1,FALSE
7,11,0,7,37,0,0.888889,0.666667,17,3,1.5,FALSE
4,11,1,3,52,0,0,0.333333,15.666667,2,1.3333,FALSE
28,53,1,27,267,0,0.962963,0.555556,65.25,1,0.5,FALSE
6,16,1,5,69,1,0,0.5,21.666667,1,0.6667,FALSE
12,12,0,12,36,0,0.882353,0.555556,11,2,1,FALSE
12,23,1,11,92,0,0.960784,0.555556,21.25,1,0.5,FALSE
33,72,0,33,534,0.166667,0,0.5625,131,14,6.75,FALSE
5,4,3,2,4,0,0,0.5,0,1,1,FALSE
1,10,0,1,114,0,0.966667,0.666667,55,1,0.5,FALSE
28,74,0,28,401,0.2,0.7,0.625,78.2,10,3,FALSE
23,27,5,18,266,1,0.857143,0.625,131.5,28,14,FALSE
18,13,5,13,82,0,0.857143,0.625,40,9,4.5,FALSE
31,36,0,31,196,0,0.916667,0.625,97,1,0.5,FALSE
3,28,2,1,173,1,0,0.246914,4.925926,1,0.963,FALSE
7,7,0,7,21,0,0.857143,0.666667,9.5,1,0.5,FALSE
9,10,0,9,61,0,0.857143,0.6,29.5,4,2,FALSE
14,32,0,14,272,0.636364,0,0.257143,16.857143,5,1.2143,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
16,17,2,14,61,0,0.88,0.666667,10.6,1,0.6,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
1,3,0,1,19,0,0,0,11,0,0,FALSE
14,21,0,14,104,0,0.875,0.6,51,11,5.5,FALSE
13,22,0,13,131,0,0.875,0.625,64.5,12,6,FALSE
16,20,10,6,242,0,0,0.333333,79.666667,2,1.3333,FALSE
10,22,0,10,82,0.5,0.9,0.388889,19,6,1.75,FALSE
4,27,0,4,264,0.75,0,0.166667,36.142857,10,2.1429,FALSE
10,7,1,9,24,0,0.875,0.625,11,2,1,FALSE
25,19,1,24,95,0,0.857143,0.625,46.5,1,0.5,FALSE
0,0,0,0,19,0,0,0,0,0,0,FALSE
38,68,5,33,475,0,0.809524,0.740741,46.1,2,0.9,FALSE
21,30,0,21,482,0,0.9375,0.625,240,1,0.5,FALSE
1,5,0,1,23,0,0,0,12,0,0,FALSE
3,6,0,3,16,0,0,0.5,7,1,0.5,FALSE
9,7,1,8,21,0,0.857143,0.625,9.5,1,0.5,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
0,0,0,0,8,0,0,0,0,0,0,FALSE
