@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.412527-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,9,0,7,50,0,0.98,0.625,24,7,3.5,FALSE
16,15,0,16,57,0,0.875,0.583333,27.5,1,0.5,FALSE
12,6,8,4,18,0,0.96,0.666667,8,1,0.5,FALSE
18,20,0,18,79,0,0.884615,0.666667,14.2,1,0.6,FALSE
33,35,0,33,166,1,0,1,66,0,0,FALSE
29,65,2,27,295,0.333333,0.893204,0.3,21.461538,4,1.5385,FALSE
9,16,3,6,61,0,0.9375,0.7,29.5,7,3.5,FALSE
0,2,0,0,32,0,0,0,4,0,0,FALSE
0,2,0,0,4,0,0,1,3,0,0,FALSE
10,13,1,9,45,0,0.964286,0.555556,9.75,1,0.5,FALSE
24,12,3,21,69,0,0.857143,0.625,33.5,1,0.5,FALSE
24,17,0,24,70,0,0.857143,0.6,34,3,1.5,FALSE
15,18,3,12,70,0,0.934783,0.5,12.4,1,0.6,FALSE
14,15,0,14,76,0,0.857143,0.6,37,1,0.5,FALSE
1,5,0,1,79,0,0,0,12,0,0,FALSE
9,16,0,9,43,0,0,0.666667,20.5,1,0.5,FALSE
2,7,0,2,25,0.5,1,1,10.5,0,0,FALSE
10,21,1,9,139,0,0,0.555556,45.333333,1,0.6667,FALSE
12,14,0,12,61,1,0,1,24,0,0,FALSE
5,11,0,5,38,0,0.8,0.75,17.5,3,1.5,FALSE
13,10,0,13,29,0,0.857143,0.6,13.5,1,0.5,FALSE
14,8,13,1,8,0,0,0.3,0,1,1,FALSE
12,6,8,4,18,0,0.96,0.666667,8,1,0.5,FALSE
20,17,0,20,90,0,0.9375,0.625,44,1,0.5,FALSE
17,28,3,14,161,0,0.75,0.533333,51,7,4.3333,FALSE
7,9,0,7,36,1,0,1,14,0,0,FALSE
20,22,0,20,77,0,0.857143,0.44,11.333333,1,0.6667,FALSE
6,11,1,6,65,1,0.916667,0.75,29.5,1,0.5,FALSE
2,3,0,2,19,0,0,0,11,0,0,FALSE
10,17,1,9,61,0,0.985507,0.666667,29.5,1,0.5,FALSE
3,1,0,3,1,0,0,1,0,1,1,FALSE
14,16,0,14,71,1,0,1,28,0,0,FALSE
1,2,0,1,16,0,0,0,4,0,0,FALSE
15,12,4,11,76,0,0.857143,0.583333,37,1,0.5,FALSE
9,8,0,9,24,0,0.833333,0.666667,11,2,1,FALSE
8,3,5,3,3,0,0,0.666667,0,1,1,FALSE
11,5,4,7,15,0,0.666667,0.583333,4,1,0.6667,FALSE
36,93,0,36,1045,0.642857,0.3,0.206061,67.733333,28,5.7333,FALSE
20,31,1,19,190,0,0.967742,0.4375,36.4,5,1.4,FALSE
13,19,0,13,74,0,0.848485,0.555556,9.142857,1,0.7143,FALSE
29,27,0,29,129,0,0.9375,0.625,63.5,1,0.5,FALSE
19,42,3,16,156,0,0.782609,0.25,18.5,2,1,FALSE
2,6,0,2,17,0,0.967742,1,2.75,1,0.5,FALSE
24,19,1,23,148,0,0.944444,0.625,48,1,0.3333,FALSE
9,18,0,9,65,0,0.857143,0.666667,31.5,7,3.5,FALSE
4,11,0,4,11,0,0,0.623377,0,1,1,FALSE
4,34,0,4,160,0.666667,0.791045,0.158824,8.235294,5,1.1765,FALSE
4,6,0,4,25,0,0,0.75,11.5,3,1.5,FALSE
1,3,0,1,7,0,0.990654,1,2.5,1,0.5,FALSE
20,131,2,18,1462,0.555556,0.888889,0.25,95.866667,11,2.2667,FALSE
8,14,0,8,40,0,0.875,0.55,7,3,1.2,FALSE
19,19,4,15,75,0,0.88,0.666667,13.4,1,0.6,FALSE
14,15,0,14,118,0,0.857143,0.6,58,7,3.5,FALSE
16,26,1,15,129,0,0.969697,0.555556,30.5,1,0.5,FALSE
8,9,1,7,28,0,0.875,0.625,13,1,0.5,FALSE
4,5,0,4,13,0,0.888889,0.555556,3.333333,1,0.6667,FALSE
6,15,0,6,121,0,0.875,1,38.666667,2,1.3333,FALSE
2,33,1,1,220,0.764706,0.302326,0.354839,5.34375,1,0.9375,FALSE
2,6,0,2,18,0,0.833333,1,5,2,1,FALSE
7,10,1,6,38,0,0.875,0.625,18,3,1.5,FALSE
5,2,5,0,2,0,0,0.75,0,1,1,FALSE
25,38,2,23,262,0,0.967033,0.666667,50.8,1,0.6,FALSE
23,19,0,23,147,0,0.944444,0.625,47.666667,1,0.3333,FALSE
23,53,1,22,449,1,0,0.378788,63,4,1.5714,FALSE
24,26,0,24,110,0,0.884615,0.666667,20.4,1,0.6,FALSE
5,11,1,4,39,1,0.884615,0.583333,8.5,2,1,FALSE
19,25,0,19,140,0,0.857143,0.6,68.5,9,4.5,FALSE
3,28,1,2,28,0,0,0.271429,0,1,1,FALSE
2,7,0,2,36,0,0,0.5,17,1,0.5,FALSE
15,24,0,15,132,0,0.777778,0.380952,43,7,2.6667,FALSE
19,30,0,19,104,0,0.857143,0.404762,16.333333,2,1,FALSE
3,14,2,1,61,1,0.285714,0.527778,3.666667,1,0.8333,FALSE
5,19,1,4,177,1,0.25,0.333333,23.714286,1,0.8571,FALSE
6,11,0,6,42,0,0.857143,0.625,20,3,1.5,FALSE
11,19,1,10,102,0,0.978261,0.555556,23.75,1,0.5,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
99,79,51,48,639,0.2,0,0.2,32.368421,7,2.7368,FALSE
12,14,0,12,50,0,0.8,0.666667,24,1,0.5,FALSE
3,1,3,0,1,0,0,1,0,1,1,FALSE
7,17,0,7,74,0,0.857143,0.666667,35.5,5,2.5,FALSE
9,10,0,9,28,0,0.916667,0.555556,5.5,1,0.5,FALSE
21,36,3,18,196,0,0.871795,0.611111,26.428571,2,0.8571,FALSE
12,14,0,12,61,1,0,1,24,0,0,FALSE
7,16,1,6,45,1,0.909091,0.666667,13.666667,2,0.6667,FALSE
8,12,0,8,39,0,0.5,0.75,18.5,2,1,FALSE
1,13,0,1,93,0,0.95,0.555556,29.666667,1,0.6667,FALSE
17,53,0,17,405,0,0.526316,0.625,39.2,8,2.6,FALSE
20,60,5,15,437,0.5,0,0.309211,20.75,7,1.95,FALSE
25,46,0,25,233,0.166667,0,0.444444,55.75,11,3,FALSE
21,18,0,21,87,0,0.5,0.458333,28,1,0.6667,FALSE
13,11,0,13,40,0,0.875,0.625,19,4,2,FALSE
5,29,0,5,135,0.666667,0.5,0.5,25.4,5,2.2,FALSE
10,8,0,10,20,0,0.857143,0.6,9,2,1,FALSE
10,20,0,10,78,0.5,0.947368,0.6,24.333333,6,2,FALSE
10,23,0,10,79,0,0,0.44,14.6,3,1.2,FALSE
6,9,1,5,29,0.5,0.5,0.666667,8,1,0.3333,FALSE
6,7,4,2,7,0,0,0.464286,0,1,1,FALSE
5,10,0,5,61,0,0.978723,0.75,29.5,7,3.5,FALSE
6,3,3,3,3,0,0,1,0,1,1,FALSE
8,13,0,8,43,0,0.92,0.555556,9,1,0.5,FALSE
9,23,0,9,79,0,0,0.777778,25,2,1,FALSE
19,20,1,18,74,0,0.884615,0.666667,13.2,1,0.6,FALSE
