@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.45625702-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,29,1,13,93,0,0.970297,0.4375,22.25,4,1.5,FALSE
18,24,1,17,120,0,0.823529,0.458333,28.5,2,1,FALSE
6,9,2,4,34,0,0,0.25,7.5,2,1.5,FALSE
18,24,6,14,131,0.833333,0.82,0.5,11.5,2,1,FALSE
7,11,1,6,42,0,0.875,0.625,20,3,1.5,FALSE
0,5,0,0,18,0,0,0,12,0,0,FALSE
13,20,0,13,114,0.333333,0.857143,0.666667,36,7,2.3333,FALSE
9,2,4,5,2,0,0,0.666667,0,1,1,FALSE
29,51,1,29,367,0.166667,0,0.333333,59.166667,10,3.5,FALSE
23,18,1,22,75,0,0.875,0.625,36.5,1,0.5,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
12,28,0,12,132,0.25,0.870968,0.45,20.333333,3,1.1667,FALSE
3,2,2,1,4,0,1,1,3,0,0,FALSE
24,32,6,18,180,0,0.921875,0.541667,24.285714,1,0.7143,FALSE
22,47,1,21,326,0,0.967742,0.375,63.6,1,0.6,FALSE
4,14,0,4,55,0.5,0.818182,0.416667,12.25,1,0.5,FALSE
7,6,0,7,22,0,0.857143,0.666667,10,2,1,FALSE
13,15,0,13,76,0,0.875,0.6,37,7,3.5,FALSE
16,17,2,14,61,0,0.888889,0.666667,10.6,1,0.6,FALSE
7,1,5,2,1,0,0,1,0,1,1,FALSE
6,20,1,5,64,0.5,0.882353,0.416667,14.5,2,0.75,FALSE
21,29,0,21,254,0,0.875,0.666667,48,1,0.6,FALSE
107,109,0,107,536,1,0,1,214,0,0,FALSE
6,14,0,6,42,0,0,0.666667,19.5,1,0.5,FALSE
12,14,0,12,46,0,0.8,0.666667,22,1,0.5,FALSE
5,12,1,4,73,0,0.916667,0.4,16.5,1,0.5,FALSE
10,15,0,10,59,0.5,0.947368,0.666667,18,2,0.6667,FALSE
8,7,1,7,21,0,0.875,0.625,9.5,1,0.5,FALSE
16,25,4,13,89,0.666667,0.938053,0.375,9.75,1,0.875,FALSE
2,5,1,1,36,0,0,0.75,17,6,3,FALSE
8,5,0,8,12,0,0.625,0.5,2,1,0.75,FALSE
10,23,0,10,87,0,0.857143,0.666667,42.5,4,2,FALSE
