@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.5493414

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
21,27,0,21,127,0,0.875,0.666667,23.8,1,0.6,FALSE
20,23,1,19,91,1,0.857143,0.625,29,1,0.3333,FALSE
17,22,0,17,85,0,0.84,0.733333,12.666667,1,0.6667,FALSE
7,4,3,4,4,0,0,0.5,0,1,1,FALSE
5,8,2,3,8,0,0,0.40625,0,1,1,FALSE
9,38,1,8,214,0.8,0,0.4375,22.222222,1,0.7778,FALSE
6,8,0,6,31,1,0,1,12,0,0,FALSE
10,34,1,9,144,0.888889,0.857143,0.6,21.5,5,1.8333,FALSE
6,17,0,6,60,0,0.961538,1,19,5,2,FALSE
15,25,0,15,159,0,0.818182,0.9,30.2,2,1,FALSE
11,18,5,6,62,1,0.8125,0.5,14,4,1.5,FALSE
18,12,1,17,50,0,0.944444,0.625,24,1,0.5,FALSE
0,10,0,0,326,1,0,0.5,107.333333,2,0.6667,FALSE
16,18,0,16,86,1,0,1,34,0,0,FALSE
5,37,0,5,235,0.333333,0.942857,0.5,57,4,1.25,FALSE
9,15,1,8,60,0,0.857143,0.625,29,4,2,FALSE
8,14,0,8,46,0.5,0.947368,0.666667,13.666667,2,0.6667,FALSE
11,20,0,11,60,0,0,0.666667,29,4,2,FALSE
1,23,0,1,146,0.666667,0.393939,0.345238,5.090909,1,0.9091,FALSE
0,0,0,0,0,0,0,0,0,0,0,FALSE
5,12,0,5,54,0,0,0.625,26,4,2,FALSE
5,21,1,4,81,0.5,0,0.75,25.333333,1,0.3333,FALSE
13,44,1,12,197,0.833333,0,0.25,26.285714,2,0.8571,FALSE
23,25,0,23,121,1,0,1,48,0,0,FALSE
20,42,0,20,155,0.4,0,0.444444,36.5,3,1,FALSE
80,114,54,26,943,0.166667,0.769231,0.362637,65.928571,21,3.5714,FALSE
25,49,0,25,224,1,0,0.75,73.333333,8,2.6667,FALSE
4,1,2,2,1,0,0,1,0,1,1,FALSE
13,83,2,12,511,0.5,0.75,0.363636,44.909091,17,3.9091,FALSE
7,18,1,6,68,0,0.961538,0.666667,33,4,2,FALSE
4,25,0,4,221,1,0,0.166667,30.142857,8,1.8571,FALSE
12,91,0,12,264,1,0,0.09375,1.988636,1,0.9886,FALSE
7,11,0,7,31,0,0.875,0.75,14.5,1,0.5,FALSE
6,31,1,5,329,0.333333,0.916667,0.625,157.5,1,0.5,FALSE
13,22,0,13,80,0,0.884615,0.666667,14.4,1,0.6,FALSE
8,11,3,5,144,1,0,0.444444,45.666667,18,7,FALSE
12,14,0,12,57,1,0.777778,0.466667,17,2,1,FALSE
17,27,2,15,104,0,0.963636,0.555556,24.25,1,0.5,FALSE
30,40,1,29,151,0,0.96,0.555556,36,1,0.5,FALSE
10,14,0,10,52,0,0.875,0.625,25,4,2,FALSE
13,16,0,13,60,0,0.857143,0.625,29,4,2,FALSE
11,5,9,2,14,1,0,0.5,3.333333,1,0.3333,FALSE
14,26,1,13,115,0,0.953846,0.583333,21.4,2,0.8,FALSE
8,10,0,8,36,0,0.8,0.666667,17,3,1.5,FALSE
16,28,0,16,94,0,0.8,0.666667,46,6,3,FALSE
8,45,1,7,501,0.8,0,0.239316,37.153846,2,1.1538,FALSE
14,17,0,14,61,0,0.88,0.666667,10.6,1,0.6,FALSE
11,11,0,11,36,0,0.875,0.555556,11,2,1,FALSE
0,0,0,0,59,0,0,0,0,0,0,FALSE
13,12,0,13,46,0,0.888889,0.666667,22,1,0.5,FALSE
