@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.543743

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,5,0,3,16,1,0,1,6,0,0,FALSE
32,79,0,32,958,0.5,0,0.6,105.222222,34,5.7778,FALSE
0,0,0,0,6,0,0,0,0,0,0,FALSE
17,20,0,17,73,0,0.884615,0.666667,13,1,0.6,FALSE
5,18,0,5,130,0,0.981818,0.666667,64,8,4,FALSE
12,17,0,12,64,0,0.888889,0.666667,11.2,1,0.6,FALSE
24,43,0,24,314,0.333333,0.842105,0.45,61.2,13,3.2,FALSE
9,23,2,7,119,0.444444,0.929204,0.288889,10,3,1,FALSE
18,35,5,17,289,0.444444,0,1,30.111111,2,1,FALSE
12,13,0,12,48,0,0.857143,0.625,23,3,1.5,FALSE
10,11,0,10,39,0,0.875,0.625,18.5,3,1.5,FALSE
28,51,0,28,504,1,0.923077,0.5,99.6,6,1.8,FALSE
24,17,0,24,193,0,0,0.666667,95.5,16,8,FALSE
13,17,0,13,58,0,0.888889,0.666667,10,1,0.6,FALSE
28,36,0,28,154,1,0.25,0.5,37.25,4,2.5,FALSE
22,29,0,22,128,0,0.857143,0.666667,62,8,4,FALSE
4,11,1,3,178,0,0,0.333333,55.666667,8,3.3333,FALSE
20,2,17,3,4,0,0,0.833333,0,1,1,FALSE
37,77,0,37,667,0.555556,0.827586,0.416667,91.714286,19,4.7143,FALSE
9,17,0,9,44,0,0,0.666667,21,1,0.5,FALSE
18,26,0,18,147,0,0.857143,0.666667,72.5,15,7.5,FALSE
11,42,1,10,248,0,0,0.233333,48.6,12,4.6,FALSE
21,21,3,18,89,0,0.884615,0.666667,16.2,1,0.6,FALSE
7,16,0,7,69,0.8,0.5,1,6.111111,2,1.1111,FALSE
11,18,0,11,57,1,0.666667,0.666667,27,1,0.5,FALSE
6,40,1,5,215,0.857143,0,0.375,12.866667,3,1.0667,FALSE
8,8,2,6,22,0,0.956522,0.666667,10,2,1,FALSE
4,1,3,1,1,0,0,1,0,1,1,FALSE
49,59,23,26,372,0.25,0.65625,0.416667,27.307692,2,1,FALSE
4,45,0,4,625,0.833333,0,0.6,55.272727,17,2.2727,FALSE
3,6,0,3,27,0,0.9375,0.75,12.5,3,1.5,FALSE
9,23,8,1,270,0.6,0.6,0.416667,27.888889,1,0.6667,FALSE
2,4,1,1,10,0,0.8,1,2.333333,1,0.6667,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
2,9,2,1,143,0,0,0.36,21,8,3,FALSE
6,10,1,5,38,0,0.888889,0.625,18,1,0.5,FALSE
9,12,0,9,42,0,0.875,0.625,20,1,0.5,FALSE
5,20,0,5,65,0.5,0.907407,0.333333,9.5,2,1,FALSE
21,54,1,20,768,0.970588,0,0.228571,145.8,8,3.8,FALSE
12,3,8,4,3,0,0,0.666667,0,1,1,FALSE
4,7,0,4,26,0,0.976378,0.625,5.5,1,0.75,FALSE
17,21,0,17,77,0,0.833333,0.6,11.333333,1,0.6667,FALSE
10,13,1,9,52,0,0.931034,0.555556,11.25,1,0.5,FALSE
22,39,1,21,219,0,0.857143,0.404762,34.666667,8,2,FALSE
19,15,0,19,59,0,0.875,0.625,28.5,4,2,FALSE
13,23,4,9,87,1,0.95098,0.375,13.333333,3,1.5,FALSE
21,80,10,12,673,0.857143,0.45614,0.175084,18.588235,8,1.5,FALSE
4,2,2,2,2,0,0,0.625,0,1,1,FALSE
12,20,1,11,77,0,0.964286,0.555556,17.75,1,0.5,FALSE
17,26,2,15,99,0,0.769231,0.666667,11,1,0.75,FALSE
19,70,0,19,745,0.6,0.782609,0.270833,104.714286,13,3.5714,FALSE
21,15,2,19,103,0,0.857143,0.625,50.5,2,1,FALSE
10,30,0,10,271,0.75,0.782609,0.375,36.571429,6,2,FALSE
120,9,108,12,107,0,0.944444,0.625,49.5,3,1.5,FALSE
2,9,0,2,32,0,0.969231,1,6.25,1,0.5,FALSE
17,53,3,14,233,0,0.966292,0.4375,45.2,1,0.6,FALSE
28,70,0,28,441,0,0.875,0.5,145,13,5.6667,FALSE
12,24,0,12,95,1,0.977778,0.458333,22.5,5,2.75,FALSE
22,21,0,22,144,0,0.875,0.625,71,11,5.5,FALSE
8,8,6,2,29,0,0.982759,1,7.666667,1,0.3333,FALSE
0,5,0,0,25,0,0,0,12,0,0,FALSE
11,27,1,11,74,0.5,0.963636,0.45,11,2,1,FALSE
17,53,0,17,405,0,0.526316,0.625,39.2,8,2.6,FALSE
28,19,22,6,91,1,0.74359,0.233766,7,4,1.1818,FALSE
13,16,1,12,60,0,0.884615,0.666667,10.4,1,0.6,FALSE
15,20,0,15,154,0.333333,0.958333,0.666667,74.5,1,0.5,FALSE
0,2,0,0,5,0,0,1,3,0,0,FALSE
18,38,0,18,167,0,0.857143,0.625,53.666667,5,1.6667,FALSE
12,23,0,12,78,0,0.875,0.666667,37.5,4,2,FALSE
6,12,0,6,43,0,0,0.625,20.5,4,2,FALSE
14,12,1,14,45,1,0.989011,0.666667,21,2,1,FALSE
0,0,0,0,181,0,0,0,0,0,0,FALSE
1,7,1,0,39,0,0,0,31,0,0,FALSE
4,28,0,4,172,0.5,0,0.5,33,6,3.2,FALSE
13,20,0,13,64,0,0.666667,0.666667,31,2,1,FALSE
10,20,0,10,78,0.5,0.947368,0.6,24.333333,6,2,FALSE
17,46,0,17,384,0.428571,0,0.48,61.833333,9,3.5,FALSE
22,25,1,21,97,0,0.888889,0.666667,17.8,1,0.6,FALSE
15,48,0,15,421,0.75,0.791667,0.833333,57.428571,8,2,FALSE
21,27,0,21,127,0,0.875,0.666667,23.8,1,0.6,FALSE
7,5,2,5,17,0,0.974359,0.75,7.5,1,0.5,FALSE
