@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.587473

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,8,0,3,39,1,0.894737,0.555556,11.666667,4,1.6667,FALSE
23,34,0,23,290,0.25,0.8,0.5,70.5,1,0.75,FALSE
13,24,1,13,105,0.8,0.859649,1,10.111111,2,1.1111,FALSE
11,16,10,1,16,0,0,0.375,0,1,1,FALSE
15,6,15,0,24,1,0.894737,0.555556,6.333333,2,1,FALSE
28,48,5,23,216,1,0,0.363636,18.454545,6,1.8182,FALSE
8,13,1,7,34,0,0.857143,0.75,4.666667,1,0.8333,FALSE
1,23,0,1,147,0.666667,0.393939,0.27619,5.136364,1,0.9091,FALSE
11,15,0,11,55,0,0.8,0.666667,26.5,1,0.5,FALSE
7,12,1,7,38,1,0.988764,0.666667,17.5,3,1.5,FALSE
23,34,1,22,141,0,0.978261,0.555556,33.5,1,0.5,FALSE
10,19,0,10,70,1,0.857143,0.666667,33.5,5,2.5,FALSE
7,18,0,7,60,1,0.961538,1,18.666667,4,1.6667,FALSE
9,11,0,9,46,1,0,1,18,0,0,FALSE
15,29,0,15,97,0,0.8,0.666667,47.5,1,0.5,FALSE
21,34,0,21,128,0,0.8,0.666667,62,1,0.5,FALSE
20,27,3,17,190,0,0,0.75,93,14,7,FALSE
2,9,0,2,32,0,0.961538,1,6.25,1,0.5,FALSE
7,17,0,7,81,0,0.666667,0.5,19.25,4,2,FALSE
17,1,15,2,1,0,0,1,0,1,1,FALSE
12,11,0,12,39,0,0.88,0.541667,8.75,2,1,FALSE
9,10,0,9,49,0,0.857143,0.666667,23.5,5,2.5,FALSE
16,19,0,16,96,0,0.875,0.666667,17.8,1,0.6,FALSE
23,37,1,22,324,1,0,0.422222,34.777778,1,0.8889,FALSE
1,5,0,1,83,0,0,0,12,0,0,FALSE
0,5,0,0,17,0,0,0,12,0,0,FALSE
23,38,1,22,175,0,0.977778,0.555556,42,1,0.5,FALSE
7,10,1,7,33,1,0.988506,0.666667,15,2,1,FALSE
18,27,0,18,161,0,0.894737,0.5,30,7,2,FALSE
2,18,1,1,126,0.6,0,0.285714,16.285714,3,1.7143,FALSE
37,33,2,35,217,0,0.666667,0.555556,52.75,1,0.5,FALSE
3,9,1,2,44,0,0.88,0.666667,10,2,1.25,FALSE
12,14,9,3,54,0,0,0.333333,16.666667,3,1.6667,FALSE
8,26,0,8,77,0,0.869565,0.5,14,1,0.6,FALSE
19,22,0,19,88,0,0.875,0.666667,16,1,0.6,FALSE
38,59,0,38,479,0,0.846154,0.611111,158.333333,1,0.6667,FALSE
6,1,2,4,1,0,0,1,0,1,1,FALSE
6,7,0,6,22,0,0.857143,0.666667,10,2,1,FALSE
11,21,0,11,103,0,0.857143,0.666667,50.5,6,3,FALSE
15,22,0,15,61,0,0.978723,0.666667,19.333333,4,1.6667,FALSE
11,22,1,10,117,0,0.892857,0.666667,21.8,1,0.6,FALSE
9,16,0,9,43,0,0,0.666667,20.5,1,0.5,FALSE
18,39,3,16,321,0.444444,0,0.3125,17.352941,2,1.1765,FALSE
5,14,1,4,47,1,0,0.666667,22,1,0.5,FALSE
48,124,1,48,644,0.375,0.5,0.25,41.4,14,2.6,FALSE
23,51,0,23,584,0.75,0,0.466667,93,11,4.3333,FALSE
16,26,1,15,97,0,0.960784,0.555556,22.5,1,0.5,FALSE
21,9,19,2,28,1,0.962963,0.65,4.4,1,0.2,FALSE
7,18,0,7,49,0,0.940171,0.625,4.444444,1,0.7778,FALSE
22,25,0,22,96,0,0.892857,0.666667,17.6,1,0.6,FALSE
13,13,0,13,45,1,0.92,0.5,13.666667,1,0.6667,FALSE
30,84,0,30,741,1,0.583333,0.316667,121.666667,23,7,FALSE
14,44,0,14,286,0.4,0.95,0.75,92.666667,16,5.3333,FALSE
0,5,0,0,15,0,0,0,12,0,0,FALSE
5,6,0,5,15,0,0,0.6,6.5,1,0.5,FALSE
13,12,1,12,89,0,0.666667,0.75,43.5,9,4.5,FALSE
12,20,2,10,76,0.5,0,0.5,23.666667,1,0.3333,FALSE
23,38,1,22,175,0,0.977778,0.555556,42,1,0.5,FALSE
13,16,0,13,57,0,0.846154,0.733333,8.166667,1,0.6667,FALSE
5,14,1,4,47,1,0,0.666667,22,1,0.5,FALSE
0,2,0,0,5,0,0,1,3,0,0,FALSE
16,19,0,16,71,0,0.875,0.666667,12.6,1,0.6,FALSE
4,2,3,1,2,0,0,0.75,0,1,1,FALSE
15,6,15,0,24,1,0.894737,0.555556,6.333333,2,1,FALSE
6,16,1,5,60,0,0.962963,0.666667,29,3,1.5,FALSE
26,32,1,25,158,0,0.857143,0.625,78,14,7,FALSE
9,13,1,8,97,0,0,0.75,47.5,10,5,FALSE
104,106,0,104,826,1,0,1,330,0,0,FALSE
17,31,3,15,197,0.333333,0,0.416667,13.692308,2,1.1538,FALSE
11,19,4,7,137,1,0.75,0.583333,43.666667,2,1,FALSE
22,25,1,21,88,0,0.875,0.666667,16,1,0.6,FALSE
25,28,1,24,122,0,0.8,0.666667,59,1,0.5,FALSE
6,10,0,6,38,0,0.875,0.625,18,3,1.5,FALSE
35,43,6,29,384,0,0.666667,0.458333,124.333333,10,5.6667,FALSE
5,5,1,4,25,0,0.8125,0.5625,5,1,0.75,FALSE
4,6,3,1,6,0,0,0.583333,0,1,1,FALSE
