@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.45625702-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
20,31,0,20,153,0.5,0.875,0.583333,49.333333,1,0.3333,FALSE
20,32,1,20,95,0,0.96875,0.625,22.75,4,1.75,FALSE
10,8,0,10,30,0,0.913043,0.5,9,2,1,FALSE
1,4,1,0,42,1,0,0.555556,12,2,1,FALSE
5,29,0,5,135,0.666667,0.5,0.5,25.4,5,2.2,FALSE
2,6,0,2,17,0,0.967742,1,2.75,1,0.5,FALSE
14,27,0,14,113,0.5,0.75,0.666667,26.75,5,1.75,FALSE
5,50,0,5,344,0.444444,0.736111,0.14876,14.227273,7,1.5909,FALSE
5,4,1,4,28,0,0.923077,0.555556,8.333333,1,0.6667,FALSE
17,39,2,15,168,0,0.965909,0.666667,32,1,0.6,FALSE
2,4,2,0,20,1,0,0.666667,5,1,0.6667,FALSE
6,10,1,6,32,0.5,0.666667,0.666667,9,1,0.3333,FALSE
6,7,0,6,27,0,0.875,0.666667,12.5,2,1,FALSE
5,2,2,3,2,0,0,1,0,1,1,FALSE
9,14,0,9,67,1,0.875,0.5,21,4,2,FALSE
14,35,0,14,204,0.666667,0,0.4,39.2,6,2.4,FALSE
12,20,0,12,81,1,0,0.666667,25.666667,3,1,FALSE
46,24,40,6,170,1,0,0.321429,10.928571,5,2,FALSE
0,5,0,0,20,0,0,0,12,0,0,FALSE
30,17,26,4,76,1,0.619048,0.481481,7.222222,1,0.8889,FALSE
14,60,5,9,370,1,0,0.142857,23.133333,5,1.6667,FALSE
21,21,0,21,76,0,0.875,0.625,37,3,1.5,FALSE
14,22,0,14,167,0,0.875,0.6,82.5,17,8.5,FALSE
28,26,1,27,147,0,0.944444,0.625,72.5,1,0.5,FALSE
6,15,1,5,74,1,0.909091,0.666667,17.25,2,0.75,FALSE
9,35,1,8,182,0.5,0,0.333333,35,1,0.6,FALSE
13,17,0,13,58,0,0.884615,0.666667,10,1,0.6,FALSE
4,6,0,4,25,1,0.928571,0.75,11,4,2,FALSE
12,18,0,12,78,0,0.8,0.666667,38,1,0.5,FALSE
26,74,0,26,517,0.642857,0.730769,0.34375,54.888889,4,1.7778,FALSE
15,32,3,12,407,0,0.946237,0.5,56.714286,1,0.7143,FALSE
2,3,0,2,16,0,0,0,11,0,0,FALSE
5,5,1,4,27,0,0.842105,0.583333,5.75,1,0.75,FALSE
29,54,3,27,270,0.5,0.765957,0.185185,19.153846,5,1.1538,FALSE
2,1,2,0,1,0,0,1,0,1,1,FALSE
1,3,0,1,7,0,0.961538,1,2.5,1,0.5,FALSE
4,37,0,4,175,0.5,0.791045,0.158824,9.058824,5,1.2353,FALSE
8,28,1,7,104,0.5,0,0.24,16,3,1.3333,FALSE
11,18,0,11,63,0,0.875,0.625,30,3,1.5,FALSE
14,18,1,13,77,1,0.861111,0.75,11.666667,6,1.6667,FALSE
23,32,9,14,198,0,0,0.21875,23.375,5,2.375,FALSE
1,1,0,1,1,0,0,1,0,1,1,FALSE
7,7,1,6,34,0,0,0.583333,7.25,2,1,FALSE
15,29,0,15,95,0,0,0.666667,46.5,2,1,FALSE
8,106,1,7,530,0.90625,0,0.214634,11.146341,10,1.3659,FALSE
9,23,0,9,133,0.666667,0.857143,0.35,24.4,2,0.8,FALSE
13,22,6,7,79,0.5,0.857143,0.361111,10,1,0.7143,FALSE
