@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.45065861-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,9,0,11,45,0,0.857143,0.625,21.5,5,2.5,FALSE
9,50,2,7,437,0.846154,0,0.336957,16.666667,4,1.25,FALSE
19,16,1,18,76,0,0.8,0.666667,37,1,0.5,FALSE
3,7,0,3,23,0,0.666667,0.583333,6.666667,1,0.6667,FALSE
8,13,1,7,45,0,0.875,0.55,8,1,0.8,FALSE
9,39,1,8,268,0.666667,0,0.35,52,4,1.8,FALSE
8,25,2,6,93,0.333333,0.96,0.555556,21.5,3,1.25,FALSE
22,33,2,20,131,0,0.967213,0.555556,31,1,0.5,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
18,49,0,18,286,0.333333,0.826087,0.366667,46.166667,4,1.1667,FALSE
10,34,0,10,142,0.75,0.833333,0.366667,22,3,1.3333,FALSE
18,12,1,17,85,0,0.944444,0.625,41.5,1,0.5,FALSE
67,4,59,8,19,0,0.818182,0.6,3.333333,1,0.6667,FALSE
3,4,0,3,13,0,0.875,0.666667,5.5,1,0.5,FALSE
4,11,1,3,178,0,0,0.333333,55.666667,8,3.3333,FALSE
2,9,0,2,32,0,0.962963,1,6.25,1,0.5,FALSE
34,88,2,32,639,0.454545,0,0.316667,56.090909,12,3.8182,FALSE
11,33,0,11,155,0.5,0.857143,0.555556,37.25,14,3.75,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
25,16,3,22,99,0,0.875,0.625,48.5,1,0.5,FALSE
11,6,2,9,24,0,0.857143,0.625,11,2,1,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
4,6,3,1,6,0,0,0.583333,0,1,1,FALSE
6,60,0,6,757,0.2,0,0.253968,74.2,21,5.9,FALSE
6,17,6,0,117,0.4,0,0.333333,12.375,3,1,FALSE
15,18,0,15,73,0,0.857143,0.6,35.5,6,3,FALSE
20,22,0,20,116,0,0.8,0.666667,57,12,6,FALSE
6,5,0,6,15,0,0.857143,0.625,6.5,1,0.5,FALSE
4,1,2,2,1,0,0,1,0,1,1,FALSE
26,53,0,26,533,0.4,0.888889,0.625,175,1,0.3333,FALSE
7,18,0,7,66,0.5,0.857143,0.666667,20.333333,3,1,FALSE
6,47,1,5,533,0.5,0.925926,0.366667,87.5,22,5.6667,FALSE
9,14,1,8,109,0,0,0.75,53,11,5.5,FALSE
37,39,0,37,186,1,0,1,74,0,0,FALSE
9,17,0,9,65,0,0.857143,0.625,31.5,7,3.5,FALSE
16,17,0,16,85,0,0.8,0.666667,41,1,0.5,FALSE
