@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.5493414

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,5,8,0,28,1,0,0.625,5.25,1,0.75,FALSE
0,2,0,0,13,0,0,0,4,0,0,FALSE
13,22,0,13,114,0,0.666667,0.466667,37,5,2,FALSE
12,14,0,12,50,0,0.8,0.666667,24,1,0.5,FALSE
13,10,0,13,30,0,0.857143,0.6,14,3,1.5,FALSE
17,41,4,13,196,0.5,0,0.333333,31.333333,1,0.6667,FALSE
29,84,6,23,763,0.333333,0.578947,0.248366,41.055556,7,1.6667,FALSE
11,17,0,11,145,0,0.947368,0.6,71,1,0.5,FALSE
24,26,1,23,113,0,0.888889,0.666667,21,1,0.6,FALSE
29,62,1,28,532,0.75,0,0.283333,87,10,3.1667,FALSE
19,32,1,18,141,0,0.959184,0.555556,33.5,1,0.5,FALSE
1,2,0,1,6,0.5,1,1,3,0,0,FALSE
5,4,2,3,4,0,0,0.5625,0,1,1,FALSE
1,10,0,1,49,0,0.894737,0.583333,15.333333,5,2,FALSE
31,4,28,3,9,0,0.961538,0.666667,3.5,1,0.5,FALSE
14,24,0,14,121,0,0.777778,0.666667,39.333333,6,3,FALSE
14,25,0,14,126,0.5,0.886364,0.333333,19.666667,9,2.5,FALSE
4,1,2,2,1,0,0,1,0,1,1,FALSE
56,100,50,6,879,0.25,0,0.118182,13.147541,4,2.2623,FALSE
9,23,0,9,82,0,0,0.5,19.25,2,1,FALSE
8,11,1,7,35,0,0.875,0.666667,16.5,1,0.5,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
5,8,0,5,17,0,0.777778,1,4.666667,1,0.6667,FALSE
10,18,0,10,41,0,0,0.666667,19.5,1,0.5,FALSE
10,18,1,9,85,0,0.977778,0.555556,19.5,1,0.5,FALSE
22,65,12,10,488,1,0,0.108333,8.979167,2,1.1042,FALSE
16,53,0,16,1077,0.25,0.782609,0.263889,152.285714,1,0.7143,FALSE
1,14,1,0,65,1,0,0.487179,3.461538,1,0.9231,FALSE
6,47,1,5,533,0.5,0.925926,0.366667,87.5,22,5.6667,FALSE
14,40,0,14,487,0.8,0,0.416667,115.75,17,5.25,FALSE
13,29,1,13,247,1,0.454545,0.333333,29.5,12,2.125,FALSE
9,20,2,7,192,1,0.722222,0.194444,14.916667,3,1.6667,FALSE
15,20,1,14,65,0,0.8,0.366667,7.857143,1,0.7143,FALSE
