@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.587473

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,17,2,10,115,0.5,0.8,0.75,52.5,4,2,FALSE
10,27,1,9,220,0,0.916667,0.666667,68.666667,5,2,FALSE
12,15,0,12,70,0,0.857143,0.625,34,5,2.5,FALSE
20,22,0,20,77,0,0.857143,0.44,11.333333,1,0.6667,FALSE
13,17,0,13,58,0,0.88,0.666667,10,1,0.6,FALSE
12,28,0,12,117,0.333333,0.886364,0.333333,18,5,1.8333,FALSE
6,10,0,6,30,0,0.989011,0.75,14,3,1.5,FALSE
14,40,0,14,156,0,0,0.666667,77,13,6.5,FALSE
24,46,1,23,226,0,0.965517,0.555556,54.75,1,0.5,FALSE
6,9,0,6,31,0,0.8,0.666667,14,2,1,FALSE
3,9,1,2,28,1,0.962963,0.65,4.4,1,0.2,FALSE
17,14,0,17,98,0,0.857143,0.625,48,6,3,FALSE
9,19,0,9,81,0,0.857143,0.666667,39.5,5,2.5,FALSE
10,20,0,10,81,0,0.857143,0.666667,39.5,5,2.5,FALSE
11,13,1,10,52,0,0.931034,0.555556,11.25,1,0.5,FALSE
1,5,0,1,22,0,0,0,12,0,0,FALSE
15,14,0,15,46,0,0,0.666667,22,1,0.5,FALSE
12,17,2,10,115,0.5,0.8,0.75,52.5,4,2,FALSE
33,1,31,2,1,0,0,1,0,1,1,FALSE
2,19,0,2,116,0.6,0,0.261905,14.857143,3,1.7143,FALSE
10,61,0,10,592,0.857143,0,0.275,64,3,1.6667,FALSE
0,0,0,0,2,0,0,0,0,0,0,FALSE
23,25,1,22,96,0,0.892857,0.666667,17.6,1,0.6,FALSE
