@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.5493414

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,18,0,10,93,0,0.833333,0.533333,14,1,0.6667,FALSE
14,27,1,13,113,0,0.978261,0.555556,26.5,1,0.5,FALSE
18,5,16,2,15,1,0.962963,0.666667,3.666667,1,0.3333,FALSE
24,25,0,24,98,0,0.884615,0.666667,18.2,1,0.6,FALSE
24,24,0,24,172,0,0.944444,0.625,56,1,0.3333,FALSE
9,11,2,7,47,0.5,0.928571,0.75,21.5,2,1,FALSE
14,27,0,14,138,0,0.857143,0.625,68,1,0.5,FALSE
24,55,0,24,246,0.5,0.875,0.666667,121,19,9.5,FALSE
17,19,2,15,98,0,0.857143,0.625,48,7,3.5,FALSE
25,20,0,25,147,0,0.9375,0.625,47.666667,1,0.3333,FALSE
19,35,0,19,206,0.2,0.944444,0.75,66,7,2.3333,FALSE
13,27,0,13,379,0.75,0.857143,0.5625,92.75,8,5.5,FALSE
19,20,1,18,74,0,0.884615,0.666667,13.2,1,0.6,FALSE
40,205,2,38,637,0.857143,0,0.034941,2.103448,1,0.9951,FALSE
15,60,2,13,865,0.5,0.820513,0.25,94.444444,66,11.1111,FALSE
15,20,0,15,85,0,0.75,0.444444,27.333333,6,3.3333,FALSE
13,56,0,13,556,0.2,0.714286,0.357143,77,15,4.8571,FALSE
16,58,3,13,258,0,0.968421,0.4375,50,1,0.6,FALSE
14,16,1,13,61,0,0.875,0.625,29.5,4,2,FALSE
9,9,1,8,68,0,0.857143,0.625,33,5,2.5,FALSE
3,6,3,0,6,0,0,0.666667,0,1,1,FALSE
1,5,0,1,16,0,0,0,12,0,0,FALSE
15,23,1,14,110,0,0.966667,0.555556,25.75,1,0.5,FALSE
16,16,0,16,64,0,0.857143,0.6,31,1,0.5,FALSE
17,22,0,17,85,0,0.857143,0.733333,12.666667,1,0.6667,FALSE
12,16,0,12,68,0,0.875,0.625,33,6,3,FALSE
22,41,0,22,166,0.25,0.857143,0.666667,53,9,3,FALSE
5,7,0,5,8,0,0,0.303571,0,1,1,FALSE
0,0,0,0,19,0,0,0,0,0,0,FALSE
19,30,0,19,164,0,0.5,0.47619,53.666667,1,0.6667,FALSE
2,1,1,1,1,0,0,1,0,1,1,FALSE
