@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.45065861-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,97,4,7,479,0.896552,0,0.216667,11.5,10,1.4167,FALSE
59,147,0,59,18333,0.518519,0.368421,0.048889,702.038462,6,1.6538,FALSE
26,50,0,26,240,0,0.964286,0.555556,58.25,1,0.5,FALSE
27,46,2,25,270,0,0.871795,0.611111,37,2,0.8571,FALSE
14,17,1,13,59,0,0.884615,0.666667,10.2,1,0.6,FALSE
8,14,0,8,46,0.5,0.947368,0.666667,13.666667,2,0.6667,FALSE
13,11,1,12,36,0,0.857143,0.625,17,3,1.5,FALSE
16,66,0,16,809,0,0.25,0.274725,61.076923,1,0.9231,FALSE
4,8,1,3,22,0,0,0.333333,6.333333,1,0.6667,FALSE
14,17,1,13,58,0,0.892857,0.666667,10,1,0.6,FALSE
11,12,3,8,31,0,0.571429,0.357143,6.75,1,0.75,FALSE
12,23,0,12,106,0.333333,0.777778,0.416667,24.75,5,1.5,FALSE
22,32,0,22,148,0,0.5,0.5,48,1,0.6667,FALSE
16,16,1,15,57,0,0.8,0.666667,27.5,1,0.5,FALSE
10,12,0,10,86,1,0,1,34,0,0,FALSE
4,7,1,3,27,0,0,0.75,12.5,2,1,FALSE
2,8,0,2,29,0,0.980392,1,7.666667,1,0.3333,FALSE
20,26,1,19,94,0,0.969697,0.555556,21.75,1,0.5,FALSE
14,18,0,14,69,0,0.625,0.4,16,1,0.75,FALSE
22,33,0,22,128,0,0.88,0.666667,24,1,0.6,FALSE
17,23,0,17,70,0,0.923077,0.555556,15.75,1,0.5,FALSE
20,43,0,20,177,0.333333,0,0.75,57,7,2.3333,FALSE
18,45,1,17,185,0.333333,0.915789,0.305556,17.2,2,1,FALSE
10,29,0,10,289,0.8,0.818182,0.4,45.5,6,2.1667,FALSE
2,3,2,0,3,0,0,0.666667,0,1,1,FALSE
26,42,1,25,157,0,0.978261,0.555556,37.5,1,0.5,FALSE
5,2,4,1,5,0,1,1,4,0,0,FALSE
16,18,0,16,91,1,0,1,36,0,0,FALSE
6,18,0,6,72,0,0,0.666667,22.666667,2,1,FALSE
20,23,1,19,79,0,0.967213,0.555556,18.25,1,0.5,FALSE
10,20,0,10,78,0.5,0.947368,0.6,24.333333,6,2,FALSE
12,40,11,1,343,1,0,0.288889,17.666667,8,1.6667,FALSE
43,25,14,29,145,0,0.882353,0.52381,47.333333,3,1.3333,FALSE
9,9,7,2,28,1,0.962963,0.65,4.4,1,0.2,FALSE
13,15,0,13,66,1,0,1,26,0,0,FALSE
8,6,0,8,83,0,0.857143,0.625,40.5,7,3.5,FALSE
4,15,1,3,42,1,0.925,0.380952,4.857143,1,0.8571,FALSE
31,67,1,30,561,0,0.90625,0.428571,68.625,6,1.375,FALSE
10,13,1,9,43,0,0.92,0.555556,9,1,0.5,FALSE
34,57,0,34,244,1,0.857143,0.666667,80,15,5,FALSE
10,10,0,10,36,0,0.857143,0.666667,17,3,1.5,FALSE
15,43,1,14,390,0.75,0,0.252941,20.764706,3,1.1765,FALSE
1,3,0,1,7,0,0.888889,1,2.5,1,0.5,FALSE
21,9,6,15,42,0,0.875,0.625,20,2,1,FALSE
11,10,0,11,28,0,0.857143,0.6,13,2,1,FALSE
34,88,2,32,639,0.454545,0,0.316667,56.090909,12,3.8182,FALSE
9,21,0,9,68,1,0.875,0.666667,21.333333,4,1.3333,FALSE
25,40,1,24,162,0,0.966667,0.555556,38.75,1,0.5,FALSE
8,9,1,7,32,0,0.857143,0.666667,15,3,1.5,FALSE
21,26,0,21,128,0,0.875,0.625,63,7,3.5,FALSE
10,21,0,10,59,0,0.666667,0.666667,28.5,1,0.5,FALSE
13,12,0,13,55,0,0.857143,0.6,26.5,5,2.5,FALSE
6,5,2,4,10,0,0.952381,0.75,4,1,0.5,FALSE
4,9,1,3,31,0,0,0.333333,9,2,1,FALSE
2,9,0,2,32,0,0.967742,1,6.25,1,0.5,FALSE
15,38,2,13,144,0.5,0.708333,0.625,14.777778,5,1.7778,FALSE
10,7,3,7,25,0,0.875,0.625,11.5,2,1,FALSE
15,42,0,15,167,0.333333,0.886364,0.333333,26.333333,8,2.3333,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
12,18,0,12,53,0,0.88,0.666667,9,1,0.6,FALSE
10,34,1,9,144,0.888889,0.857143,0.6,21.5,5,1.8333,FALSE
6,9,0,6,31,0,0.8,0.666667,14,2,1,FALSE
2,4,2,0,4,0,0,0.625,0,1,1,FALSE
2,4,0,2,10,0,0.857143,0.75,4,1,0.5,FALSE
15,37,0,15,175,0.2,0.916667,0.75,33,4,1.4,FALSE
0,0,0,0,8,0,0,0,0,0,0,FALSE
12,16,0,12,56,0,0.875,0.666667,26.5,2,1,FALSE
30,35,4,26,230,0.5,0,0.5,75,1,0.3333,FALSE
24,40,1,23,186,0,0.963636,0.555556,44.75,1,0.5,FALSE
6,2,1,5,52,0,1,1,51,0,0,FALSE
5,10,0,5,38,0,0.875,0.666667,18,3,1.5,FALSE
8,43,0,8,129,1,0,0.116327,2.657143,1,0.9429,FALSE
47,88,5,42,621,0,0.8,0.766667,55.090909,2,0.9091,FALSE
0,0,0,0,12,0,0,0,0,0,0,FALSE
2,2,1,1,5,0,1,1,4,0,0,FALSE
10,10,1,9,41,0,0.875,0.625,19.5,2,1,FALSE
16,18,0,16,73,0,0.84,0.44,10.666667,1,0.6667,FALSE
19,23,0,19,92,0,0.88,0.666667,16.8,1,0.6,FALSE
10,13,1,9,52,0,0.955556,0.555556,11.25,1,0.5,FALSE
1,0,1,0,5,0,0,0,0,0,0,FALSE
10,15,1,9,57,0,0.966667,0.555556,12.5,1,0.5,FALSE
24,38,2,22,175,0,0.978261,0.555556,42,1,0.5,FALSE
22,51,2,20,262,0,0.948276,0.583333,50.8,1,0.6,FALSE
19,17,1,18,80,0,0.875,0.625,39,1,0.5,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
14,19,1,13,77,0,0.851852,0.733333,11.333333,1,0.6667,FALSE
9,21,4,5,92,0.8,0,0.222222,6.25,1,0.9167,FALSE
11,47,3,8,169,0.333333,0.933333,0.5,32.2,3,1.4,FALSE
4,6,0,4,21,1,0,1,8,0,0,FALSE
4,1,2,2,1,0,0,1,0,1,1,FALSE
2,5,0,2,30,1,0.928571,0.75,13.5,5,2.5,FALSE
9,25,2,7,124,0,0.884615,0.583333,30,8,3,FALSE
11,25,0,11,88,0.5,0,0.4,13.333333,3,1.1667,FALSE
12,31,0,12,167,0.333333,0.9,0.466667,40,8,2.25,FALSE
9,15,4,5,15,0,0,0.437037,0,1,1,FALSE
12,15,0,12,65,0,0.857143,0.625,31.5,6,3,FALSE
1,5,0,1,24,0,0,0,12,0,0,FALSE
15,22,9,6,79,0.333333,0,0.3,9.857143,2,0.8571,FALSE
3,4,0,3,19,1,0.909091,0.777778,5,1,0.6667,FALSE
19,22,2,17,85,0,0.857143,0.733333,12.666667,1,0.6667,FALSE
14,45,1,13,219,0,0.96875,0.555556,53,1,0.5,FALSE
6,0,6,0,17,0,0,0,0,0,0,FALSE
19,35,2,17,198,0,0.967742,0.666667,38,1,0.6,FALSE
13,14,0,13,49,0,0.8,0.666667,23,1,0.5,FALSE
0,5,0,0,19,0,0,0,12,0,0,FALSE
7,1,5,2,1,0,0,1,0,1,1,FALSE
10,15,1,9,64,0,0.966667,0.555556,14.25,1,0.5,FALSE
1,14,1,0,65,1,0,0.487179,3.461538,1,0.9231,FALSE
13,16,1,12,63,0,0.88,0.666667,11,1,0.6,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
9,12,0,9,50,1,0,0.666667,23.5,4,2,FALSE
13,22,0,13,65,0,0,0.666667,31.5,3,1.5,FALSE
4,8,1,3,28,0,0,0.333333,8.333333,1,0.6667,FALSE
47,108,0,47,1302,0,0,0.333333,321.25,1,0.75,FALSE
2,19,0,2,373,0,0.916667,0.375,91.75,1,0.75,FALSE
8,101,8,7,870,1,0,0.2625,39.619048,7,1.2857,FALSE
11,1,11,0,1,0,0,1,0,1,1,FALSE
8,11,1,7,93,0,0,0.75,45.5,10,5,FALSE
3,6,0,3,27,0,0.9375,0.75,12.5,3,1.5,FALSE
23,38,1,22,172,0,0.962963,0.555556,41.25,1,0.5,FALSE
8,5,1,7,15,0,0.666667,0.583333,4,1,0.6667,FALSE
3,11,3,0,60,1,0,0.5,4.5,1,0.9,FALSE
11,22,1,10,163,0.5,0.75,0.555556,39.25,13,4,FALSE
1,3,0,1,7,0,0.888889,1,2.5,1,0.5,FALSE
1,3,0,1,7,0,0.990654,1,2.5,1,0.5,FALSE
5,66,0,5,962,0.545455,0.617284,0.144385,26.647059,29,2.7353,FALSE
2,12,0,2,95,0,0,0.5,30.666667,5,3,FALSE
9,13,0,9,45,0,0.913043,0.555556,9.5,1,0.5,FALSE
21,22,0,21,76,0,0.857143,0.666667,11.166667,1,0.6667,FALSE
2,9,0,2,32,0,0.96875,1,6.25,1,0.5,FALSE
9,15,0,9,48,0,0.875,0.55,8.6,4,1.4,FALSE
