@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.412527-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,16,0,10,65,0,0.857143,0.583333,31.5,6,3,FALSE
6,6,2,4,10,0,0.888889,0.75,4,1,0.5,FALSE
2,11,1,1,57,1,0.619048,0.407407,4.1,1,0.8,FALSE
3,18,3,0,108,1,0,0.529412,4.882353,1,0.9412,FALSE
4,29,0,4,164,0.5,0.942857,0.466667,39,1,0.5,FALSE
17,53,0,17,403,0,0.526316,0.625,39,8,2.5,FALSE
43,26,14,29,144,0,0.894737,0.52381,47,3,1.3333,FALSE
9,39,4,5,221,0.8,0,0.7,35,6,1.8333,FALSE
15,33,1,14,132,0,0.968421,0.666667,24.8,1,0.6,FALSE
2,9,0,2,32,0,0.970149,1,6.25,1,0.5,FALSE
9,17,0,9,82,0.333333,0.818182,0.416667,18.75,3,1,FALSE
3,7,0,3,19,0,0.944444,0.5,8.5,1,0.5,FALSE
6,2,4,2,2,0,0,0.666667,0,1,1,FALSE
95,62,87,8,414,0,0,0.253086,21.888889,11,1.6667,FALSE
7,50,0,7,398,0,0,0.617886,8.707317,3,1.0488,FALSE
6,19,1,5,83,0.5,0,0.444444,19.25,3,1.25,FALSE
1,14,1,0,65,1,0,0.487179,3.461538,1,0.9231,FALSE
0,0,0,0,2,0,0,0,0,0,0,FALSE
13,17,1,12,74,0,0.857143,0.625,36,4,2,FALSE
12,27,0,12,86,0,0.833333,0.533333,13,1,0.6667,FALSE
15,18,3,12,70,0,0.9375,0.5,12.4,1,0.6,FALSE
16,78,3,15,848,0.857143,0,0.272727,68.5,7,2.3333,FALSE
7,9,0,7,50,0,0.98,0.625,24,7,3.5,FALSE
13,17,0,13,59,0,0.884615,0.666667,10.2,1,0.6,FALSE
29,22,14,15,86,1,0,0.466667,20,3,1,FALSE
4,8,1,3,25,0,0.8125,0.625,5.25,2,1,FALSE
25,16,3,22,60,0,0.857143,0.625,29,3,1.5,FALSE
12,24,2,12,165,0.571429,0,1,16.555556,2,1,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
14,24,4,10,107,0,0.967033,0.666667,19.8,1,0.6,FALSE
7,49,3,4,288,0.8,0,0.22,24.727273,1,0.8182,FALSE
14,39,0,14,244,0.571429,0.829787,0.311111,25.333333,8,2.1111,FALSE
15,40,0,15,230,0.2,0.904762,0.5,55.25,6,1.75,FALSE
16,38,1,15,163,0,0.965517,0.555556,39,1,0.5,FALSE
1,2,0,1,4,0,1,1,3,0,0,FALSE
5,16,0,5,66,0.333333,0.909091,0.666667,14.75,2,0.75,FALSE
19,16,1,18,76,0,0.8,0.666667,37,1,0.5,FALSE
31,79,0,31,460,0.25,0.333333,0.369231,31.571429,7,3.2143,FALSE
23,38,0,23,170,0.25,0.5,0.6,32.2,9,2.8,FALSE
4,6,4,0,6,0,0,0.75,0,1,1,FALSE
11,15,0,11,59,1,0,0.666667,28,3,1.5,FALSE
