@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.587473

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,12,1,12,44,0,0.875,0.625,20.5,2,1,FALSE
1,3,0,1,7,0,0.9,1,2.5,1,0.5,FALSE
21,29,0,21,151,0,0.8,0.666667,73,1,0.5,FALSE
8,55,0,8,739,0.972973,0.772727,0.444444,99.285714,14,2.8571,FALSE
3,6,0,3,26,0,0.9375,0.75,12,3,1.5,FALSE
9,30,0,9,203,0,0,0.466667,65.333333,8,4,FALSE
1,3,0,1,16,0,0,0,11,0,0,FALSE
14,19,0,14,76,0,0.875,0.625,37,5,2.5,FALSE
25,40,4,21,298,0,0.946237,0.777778,41.142857,1,0.7143,FALSE
22,35,0,22,271,0,0.777778,0.380952,89.333333,7,2.6667,FALSE
11,13,0,11,56,1,0,1,22,0,0,FALSE
13,14,0,13,45,0,0.888889,0.666667,7.6,1,0.6,FALSE
15,10,0,15,40,0,0.8,0.666667,19,1,0.5,FALSE
3,21,3,0,116,0.333333,0,0.45,27.25,2,1,FALSE
5,2,5,0,2,0,0,0.75,0,1,1,FALSE
3,12,0,3,34,1,0.9375,0.75,9.666667,2,0.6667,FALSE
13,25,0,13,105,0.25,0.8,0.666667,32.666667,6,2,FALSE
4,40,0,4,333,0.5,0.746479,0.174603,14.47619,11,1.6667,FALSE
19,18,0,19,78,0,0.857143,0.6,38,3,1.5,FALSE
16,41,0,16,379,0.5,0,0.625,123.333333,21,7,FALSE
12,16,1,11,67,0,0.875,0.625,32.5,4,2,FALSE
0,0,0,0,1,0,0,0,0,0,0,FALSE
6,19,1,5,59,0.5,0.928571,0.666667,18,2,0.6667,FALSE
85,18,84,1,67,0.5,0.714286,0.366667,9.833333,2,0.8333,FALSE
18,21,12,6,83,0.75,0,0.236111,5.583333,1,0.9167,FALSE
4,5,1,3,22,1,0.947368,0.666667,6,1,0.3333,FALSE
83,16,65,18,54,0,0.92,0.5,17,1,0.6667,FALSE
12,10,2,10,29,0,0.857143,0.625,13.5,1,0.5,FALSE
28,72,1,28,330,0.333333,0.4,0.35,64.4,9,3.8,FALSE
10,13,1,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
2,5,0,2,13,0,0,0.5,5.5,1,0.5,FALSE
4,7,0,4,32,1,0,0.4375,6.5,1,0.75,FALSE
12,30,0,12,127,0,0,0.392857,30,4,1.75,FALSE
11,75,0,11,782,0.347826,0.654321,0.121588,23.483871,23,2.4839,FALSE
3,21,3,0,116,0.333333,0,0.45,27.25,2,1,FALSE
15,9,0,15,42,1,0.916667,0.625,19.5,1,0.5,FALSE
26,77,0,26,1666,0.875,0.461538,0.295455,70.73913,13,3.1739,FALSE
11,18,1,10,93,0,0.892857,0.666667,17,1,0.6,FALSE
2,5,1,1,37,0,0,0.75,17.5,5,2.5,FALSE
17,52,2,15,413,0,0.947368,0.5,57.571429,1,0.7143,FALSE
17,22,2,15,72,0,0.8,0.611111,8.857143,1,0.7143,FALSE
14,84,0,14,530,1,0,0.285714,46.272727,2,0.9091,FALSE
21,74,0,21,1527,0.529412,0.773585,0.461538,106.857143,14,4.0714,FALSE
10,16,1,9,62,0,0.88,0.666667,10.8,1,0.6,FALSE
14,37,0,14,427,1,0,0.416667,101.75,16,4.5,FALSE
24,34,0,24,298,0,0.916667,0.625,148,1,0.5,FALSE
12,23,0,12,100,0,0.958333,0.666667,48,6,3,FALSE
28,35,1,27,191,0,0.875,0.625,94.5,1,0.5,FALSE
22,71,0,22,658,0.4,0,0.263889,71.555556,10,2.5556,FALSE
1,9,0,1,48,1,0,0.75,4.625,1,0.875,FALSE
0,5,0,0,15,0,0,0,12,0,0,FALSE
15,35,9,7,214,0.916667,0,0.164251,7.782609,2,1.0435,FALSE
4,8,0,4,26,0,0.625,0.666667,5.25,1,0.75,FALSE
15,23,1,14,93,0,0.862069,0.733333,14,1,0.6667,FALSE
2,55,1,2,385,0.875,0,0.288889,18.842105,10,1.5789,FALSE
5,2,4,1,5,0,1,1,4,0,0,FALSE
14,40,0,14,267,0.666667,0.842105,0.583333,51.8,18,4.6,FALSE
2,1,1,1,1,0,0,1,0,1,1,FALSE
14,24,0,14,90,0,0.769231,0.666667,9.875,2,0.875,FALSE
8,12,0,8,35,0,0,0.666667,16.5,1,0.5,FALSE
20,26,9,11,161,0,0,0.25,39.25,7,2.75,FALSE
2,20,0,2,79,0.75,0.823529,0.666667,14,5,1.4,FALSE
9,46,0,9,131,1,0,0.112963,1.888889,1,0.9778,FALSE
44,105,0,44,1058,0,0,0.333333,260.25,1,0.75,FALSE
24,19,1,23,138,0,0.944444,0.625,68,1,0.5,FALSE
6,5,0,6,17,0,0.833333,0.666667,7.5,2,1,FALSE
11,13,2,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
15,29,0,15,173,0,0.875,0.625,85.5,13,6.5,FALSE
17,12,0,17,51,0,0.857143,0.6,24.5,2,1,FALSE
8,7,1,7,18,0,0.789474,0.4,2.6,1,0.8,FALSE
27,32,0,27,227,0.25,0,0.6,73.333333,18,6,FALSE
6,19,1,5,79,0.666667,0,0.444444,18,1,0.5,FALSE
23,69,1,22,400,1,0,0.571429,55.857143,1,0.8571,FALSE
2,24,0,2,91,0.666667,0,0.4,13.166667,2,1.1667,FALSE
5,5,1,4,23,0,0.888889,0.583333,4.75,1,0.75,FALSE
17,35,0,17,300,0.5,0.826087,0.8,57.4,4,1.6,FALSE
5,1,2,3,1,0,0,1,0,1,1,FALSE
115,174,92,24,2338,0.043478,0.68254,0.232804,104.227273,43,6.1818,FALSE
20,9,14,6,46,1,0,0.333333,5.833333,1,0.8333,FALSE
10,15,4,6,68,0.333333,0,0.5,20.666667,4,1.3333,FALSE
5,15,1,4,94,1,0.888889,0.583333,22.25,3,1.75,FALSE
9,10,7,2,10,0,0,0.58,0,1,1,FALSE
19,34,2,17,221,0.7,0.75,0.275,20.1,3,1.1,FALSE
15,18,0,15,64,0,0.88,0.666667,11.2,1,0.6,FALSE
8,9,1,7,22,0,0.952381,0.666667,10,1,0.5,FALSE
7,7,0,7,21,0,0.8,0.666667,9.5,1,0.5,FALSE
8,24,1,7,101,0.333333,0.909091,0.666667,31.666667,4,1.3333,FALSE
3,4,3,0,4,0,0,0.625,0,1,1,FALSE
14,15,0,14,49,0,0.857143,0.6,23.5,2,1,FALSE
6,2,5,1,2,0,0,1,0,1,1,FALSE
14,13,0,14,92,0,0.888889,0.666667,45,1,0.5,FALSE
4,3,0,4,7,0,0.8,0.666667,2.5,1,0.5,FALSE
4,4,0,4,9,0,0,0.666667,3.5,1,0.5,FALSE
3,25,3,0,135,1,0,0.5,32.5,6,3.25,FALSE
30,63,10,20,699,0.727273,0,0.178571,51.923077,10,4,FALSE
16,14,1,15,48,0,0.944444,0.625,23,1,0.5,FALSE
6,5,3,3,5,0,0,0.52,0,1,1,FALSE
12,24,0,12,70,1,0.962963,1,22,4,1.6667,FALSE
8,45,0,8,206,0.5,0.769231,0.179012,10.222222,5,1.3889,FALSE
14,12,4,10,45,0,0.875,0.666667,21.5,3,1.5,FALSE
2,17,0,2,515,0,0.916667,0.375,127.25,1,0.75,FALSE
21,17,0,21,65,0,0.857143,0.6,31.5,3,1.5,FALSE
27,19,21,6,91,1,0.74359,0.233766,7,4,1.1818,FALSE
14,9,13,2,9,0,0,1,0,1,1,FALSE
6,10,1,5,37,0,0.9,0.625,17.5,1,0.5,FALSE
26,31,0,26,109,0,0.857143,0.44,16.666667,1,0.6667,FALSE
6,11,0,6,27,0,0,0.777778,8,1,0.6667,FALSE
12,23,0,12,87,0.5,0.943396,0.5,20.25,5,1.75,FALSE
13,24,0,13,126,0,0.875,0.625,62,15,7.5,FALSE
18,20,0,18,74,0,0.892857,0.666667,13.2,1,0.6,FALSE
15,18,0,15,78,0,0.857143,0.666667,38,10,5,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
1,2,0,1,5,0,1,1,4,0,0,FALSE
30,66,0,30,680,0.230769,0.894737,0.555556,165.75,11,3,FALSE
21,20,1,20,89,0,0.857143,0.625,43.5,6,3,FALSE
1,8,1,0,34,1,0,0.714286,3.428571,1,0.8571,FALSE
15,18,3,12,70,0,0.934783,0.5,12.4,1,0.6,FALSE
7,2,4,3,2,0,0,0.75,0,1,1,FALSE
15,12,0,15,41,0,0.8,0.666667,19.5,1,0.5,FALSE
22,25,0,22,87,0,0.892857,0.666667,15.8,1,0.6,FALSE
16,26,0,16,138,0,0.875,0.625,67.5,10,5,FALSE
14,3,9,5,3,0,0,0.777778,0,1,1,FALSE
22,30,1,21,160,0,0.777778,0.5,52,2,1,FALSE
16,18,0,16,91,1,0,1,36,0,0,FALSE
11,28,1,11,79,0.5,0.965812,0.45,11.833333,2,1,FALSE
16,1,15,1,1,0,0,1,0,1,1,FALSE
15,14,0,15,56,0,0.888889,0.666667,27,1,0.5,FALSE
7,10,0,7,36,0,0.8,0.666667,16.5,1,0.5,FALSE
4,6,4,0,37,0,0,0.25,7.5,2,1,FALSE
9,13,0,9,43,0,0.92,0.555556,9,1,0.5,FALSE
3,6,0,3,34,0,0.9375,0.75,16,4,2,FALSE
6,7,0,6,23,0,0.875,0.625,10.5,1,0.5,FALSE
28,32,1,27,167,0,0.875,0.625,82.5,1,0.5,FALSE
20,20,0,20,73,0,0.875,0.625,35.5,3,1.5,FALSE
15,16,0,15,54,0,0.8,0.666667,26,1,0.5,FALSE
15,17,2,13,60,0,0.888889,0.666667,10.4,1,0.6,FALSE
8,14,0,8,46,0.5,0.947368,0.666667,13.666667,2,0.6667,FALSE
13,14,0,13,45,0,0.888889,0.666667,7.6,1,0.6,FALSE
9,13,0,9,43,0,0.913043,0.555556,9,1,0.5,FALSE
6,5,4,2,5,0,0,0.8,0,1,1,FALSE
16,23,1,15,104,0,0.977011,0.555556,24.25,1,0.5,FALSE
4,5,0,4,23,0,0.666667,0.625,10.5,1,0.5,FALSE
9,19,1,8,123,0,0.928571,0.666667,60.5,8,4,FALSE
18,18,1,17,70,0,0.884615,0.666667,12.4,1,0.6,FALSE
22,25,2,20,159,0,0.8,0.666667,76.5,1,0.5,FALSE
14,13,5,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
7,1,6,1,1,0,0,1,0,1,1,FALSE
12,22,0,12,65,0,0,0.22807,2.421053,1,0.9474,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
32,38,0,32,224,0,0.75,0.47619,72.666667,8,4.6667,FALSE
9,13,0,9,43,0,0.92,0.555556,9,1,0.5,FALSE
12,27,2,10,144,0.5,0,0.75,34.5,7,2,FALSE
23,27,0,23,116,0,0.857143,0.625,57,8,4,FALSE
8,9,0,8,46,0,0.875,0.625,22,5,2.5,FALSE
8,14,0,8,46,0.5,0.947368,0.666667,13.666667,2,0.6667,FALSE
19,16,1,18,76,0,0.8,0.666667,37,1,0.5,FALSE
16,30,1,15,133,0.75,0.777778,0.380952,31.25,5,1.5,FALSE
0,0,0,0,1,0,0,0,0,0,0,FALSE
48,91,18,30,691,0.166667,0,0.121849,37.055556,25,4.3889,FALSE
10,15,1,9,64,0,0.962963,0.555556,14.25,1,0.5,FALSE
6,19,0,6,74,0.666667,0.928571,0.75,22.666667,6,2,FALSE
6,11,0,6,42,0,0.875,0.625,20,3,1.5,FALSE
10,9,1,9,40,0,0.857143,0.625,19,3,1.5,FALSE
6,13,1,5,90,1,0,0.325,9.875,2,1.375,FALSE
36,44,0,36,191,0,0.958333,0.666667,94.5,1,0.5,FALSE
10,18,1,9,87,0,0.978261,0.555556,20,1,0.5,FALSE
22,26,5,17,195,0,0.772727,0.404762,31.5,3,1.3333,FALSE
47,57,17,30,364,0.25,0,0.119658,24.714286,9,3.2143,FALSE
7,19,1,6,59,0.5,0.916667,0.666667,18,2,0.6667,FALSE
32,68,0,32,484,0.125,0.8125,0.583333,94.2,10,2.6,FALSE
0,2,0,0,4,0,0,1,3,0,0,FALSE
22,42,1,21,263,0,0.962264,0.555556,64,1,0.5,FALSE
10,19,0,10,68,0,0.958333,0.666667,32.5,5,2.5,FALSE
13,17,0,13,60,0,0.875,0.666667,10.4,1,0.6,FALSE
16,23,1,15,104,0,0.977011,0.555556,24.25,1,0.5,FALSE
