@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.587473

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,23,2,11,202,0.75,0.764706,0.375,32,5,1.8333,FALSE
8,42,8,0,204,1,0,0.371951,3.487805,1,0.9756,FALSE
37,6,37,0,988,0,0,1,478,0,0,FALSE
15,18,0,15,64,0,0.88,0.666667,11.2,1,0.6,FALSE
15,15,0,15,49,0,0.88,0.666667,8.4,1,0.6,FALSE
7,44,2,6,315,1,0,0.454545,25,3,1.8333,FALSE
16,19,1,15,79,0,0.88,0.666667,14.2,1,0.6,FALSE
7,50,0,7,398,0,0,0.617886,8.707317,3,1.0488,FALSE
12,34,7,5,264,1,0.926829,0.45,64.75,18,5,FALSE
22,20,0,22,76,0,0.88,0.666667,13.8,1,0.6,FALSE
11,16,2,9,62,0,0.88,0.666667,10.8,1,0.6,FALSE
12,34,7,5,264,1,0.926829,0.45,64.75,18,5,FALSE
24,39,0,24,174,0,0.827586,0.611111,23.428571,1,0.7143,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
22,33,2,20,131,0,0.966102,0.555556,31,1,0.5,FALSE
19,106,0,19,303,0,0,0.066607,1.990099,1,0.9901,FALSE
7,18,0,7,49,0,0.99,1,23.5,1,0.5,FALSE
30,84,0,30,741,1,0.545455,0.316667,121.666667,23,7,FALSE
2,10,0,2,35,0,0.954545,1,5.4,1,0.6,FALSE
9,10,7,2,10,0,0,0.58,0,1,1,FALSE
26,25,5,21,130,0,0.875,0.625,62.5,7,3.5,FALSE
14,27,1,13,113,0,0.978261,0.555556,26.5,1,0.5,FALSE
15,18,0,15,68,0,0.875,0.666667,12,1,0.6,FALSE
43,24,11,32,123,0,0.944444,0.625,60.5,1,0.5,FALSE
5,6,3,2,6,0,0,0.75,0,1,1,FALSE
12,14,0,12,46,0,0.8,0.666667,22,1,0.5,FALSE
4,5,0,4,15,0,0.988372,0.75,6.5,1,0.5,FALSE
1,5,0,1,23,0,0,0,12,0,0,FALSE
15,14,0,15,58,0,0.857143,0.625,28,3,1.5,FALSE
10,1,6,4,1,0,0,1,0,1,1,FALSE
42,177,0,42,989,0,0.235294,0.267857,69.357143,7,3.2857,FALSE
15,40,0,15,230,0.2,0.894737,0.5,55.25,6,1.75,FALSE
21,25,0,21,87,0,0.892857,0.666667,15.8,1,0.6,FALSE
20,26,0,20,169,0,0.875,0.625,83.5,14,7,FALSE
24,33,7,17,238,0,0,0.225,46.4,11,3.6,FALSE
20,23,1,19,87,0,0.884615,0.666667,15.8,1,0.6,FALSE
26,21,0,26,163,0,0.944444,0.625,80.5,1,0.5,FALSE
3,1,3,0,1,0,0,1,0,1,1,FALSE
10,20,0,10,64,0,0,0.44,11.8,2,1,FALSE
19,23,0,19,92,0,0.88,0.666667,16.8,1,0.6,FALSE
8,45,0,8,206,0.5,0.769231,0.179012,10.222222,5,1.3889,FALSE
18,8,16,2,23,0,0.952381,0.5,4.75,1,0.25,FALSE
17,22,0,17,76,0,0.8,0.75,37,4,2,FALSE
17,25,4,13,162,0,0.75,0.4,53,4,1.6667,FALSE
39,49,3,36,259,1,0.875,0.625,126.5,21,10.5,FALSE
0,5,0,0,15,0,0,0,12,0,0,FALSE
24,41,11,24,644,0.444444,0,1,69.555556,2,1,FALSE
6,14,1,5,65,1,0.909091,0.666667,15,2,0.75,FALSE
12,13,0,12,48,0,0.875,0.625,23,4,2,FALSE
7,15,6,1,103,1,0,0.583333,7.25,1,0.75,FALSE
19,36,1,18,165,0,0.947368,0.583333,31.4,6,1.6,FALSE
6,16,0,6,58,0,0.875,0.666667,18,4,1.3333,FALSE
18,29,3,15,182,0,0.942308,0.666667,34.8,1,0.6,FALSE
15,23,1,14,105,0,0.875,0.666667,19.2,1,0.6,FALSE
19,24,0,19,102,0,0.84,0.733333,15.5,1,0.6667,FALSE
11,12,0,11,47,0,0.8,0.666667,22,1,0.5,FALSE
6,13,0,6,58,0,0,0.666667,28,5,2.5,FALSE
1,15,1,0,71,1,0.653846,0.75,5.6,1,0.9,FALSE
13,4,11,2,4,0,0,0.875,0,1,1,FALSE
