@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z176.2419006

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
23,61,0,23,416,0.25,0.8125,0.75,80.6,7,2.2,FALSE
2,8,2,0,21,0,1,0.666667,4,0,0,FALSE
15,18,0,15,64,0,0.88,0.666667,11.2,1,0.6,FALSE
13,20,1,12,75,0,0.955556,0.555556,17,1,0.5,FALSE
8,14,0,8,46,0.5,0.947368,0.666667,13.666667,2,0.6667,FALSE
12,17,0,12,68,0,0.892857,0.666667,12,1,0.6,FALSE
17,22,0,17,111,0,0.916667,0.625,54.5,1,0.5,FALSE
9,13,0,9,43,0,0.923077,0.555556,9,1,0.5,FALSE
15,19,2,13,73,0,0.84,0.733333,10.666667,1,0.6667,FALSE
25,28,1,24,122,0,0.8,0.666667,59,1,0.5,FALSE
5,11,0,5,50,0,0,0.625,24,2,1,FALSE
18,20,1,17,75,0,0.875,0.666667,13.4,1,0.6,FALSE
8,12,1,7,61,1,0.857143,0.625,29,6,3,FALSE
6,32,3,3,202,1,0,0.181452,5.032258,1,0.9677,FALSE
15,12,0,15,51,0,0.857143,0.625,24.5,6,3,FALSE
13,17,0,13,58,0,0.88,0.666667,10,1,0.6,FALSE
2,5,2,0,28,1,0,0.5,5.25,1,0.75,FALSE
25,69,0,25,355,0.2,0.777778,0.416667,86.5,21,5.5,FALSE
4,1,2,2,1,0,0,1,0,1,1,FALSE
7,11,0,7,31,0,0.875,0.75,14.5,1,0.5,FALSE
10,67,3,8,1006,0.95,0,0.195,36.923077,18,2.6154,FALSE
18,16,0,18,83,0,0.875,0.625,40.5,3,1.5,FALSE
48,50,0,48,241,1,0,1,96,0,0,FALSE
18,20,1,17,75,0,0.875,0.666667,13.4,1,0.6,FALSE
25,49,0,25,191,0,0.875,0.625,94.5,7,3.5,FALSE
0,5,0,0,17,0,0,0,12,0,0,FALSE
15,16,1,14,61,0,0.875,0.625,29.5,3,1.5,FALSE
32,113,6,26,948,0.8,0,0.142857,61.533333,25,3.6667,FALSE
10,12,0,10,51,1,0,1,20,0,0,FALSE
13,20,1,12,75,0,0.955556,0.555556,17,1,0.5,FALSE
18,16,0,18,76,0,0.8,0.666667,37,1,0.5,FALSE
15,25,0,15,91,0,0.5,0.666667,44,3,1.5,FALSE
9,18,0,9,55,0,0,0.777778,17.333333,1,0.6667,FALSE
6,1,6,0,1,0,0,1,0,1,1,FALSE
13,19,0,13,72,0,0.875,0.666667,12.8,1,0.6,FALSE
50,4,46,4,9,0,0.954545,0.666667,3.5,1,0.5,FALSE
8,40,2,6,725,0.769231,0,0.493333,43.5,5,2.0625,FALSE
34,62,0,34,281,0.25,0.777778,0.416667,68.25,15,4,FALSE
20,44,1,19,351,0.75,0.793103,0.392857,42.375,27,5,FALSE
19,21,0,19,87,0,0.84,0.733333,13.166667,1,0.6667,FALSE
25,7,19,6,126,0.5,0,0.75,57,7,3.5,FALSE
0,5,0,0,21,0,0,0,12,0,0,FALSE
12,32,1,11,156,0.5,0,0.333333,37,9,2.75,FALSE
9,18,0,9,55,0,0,0.777778,17.333333,1,0.6667,FALSE
15,16,1,14,61,0,0.875,0.625,29.5,3,1.5,FALSE
13,28,0,13,88,0,0.833333,0.533333,13.166667,1,0.6667,FALSE
8,13,0,8,53,0,0.941176,0.555556,11.5,1,0.5,FALSE
11,18,0,11,129,0,0.9,0.466667,41.666667,1,0.6667,FALSE
9,11,0,9,41,1,0.5,0.75,19,2,1,FALSE
17,27,0,17,102,0,0.5,0.47619,32.666667,1,0.6667,FALSE
2,8,1,1,59,0,0,0.75,28.5,6,3,FALSE
23,6,18,5,6,0,0,0.5,0,1,1,FALSE
15,12,0,15,51,0,0.857143,0.625,24.5,6,3,FALSE
2,6,1,1,47,0,0.954545,1,22.5,1,0.5,FALSE
8,2,7,2,2,0,0,0.666667,0,1,1,FALSE
10,34,0,10,161,0.666667,0.882353,0.5,51.666667,6,2.3333,FALSE
14,29,0,14,314,0.583333,0.913043,0.5,74.5,5,1.5,FALSE
12,7,0,12,38,0,0.857143,0.6,18,1,0.5,FALSE
1,5,0,1,79,0,0,0,12,0,0,FALSE
3,9,0,3,31,0,0,0.333333,9,2,1,FALSE
19,4,16,3,9,0,0.958333,0.666667,3.5,1,0.5,FALSE
26,6,22,4,17,0,1,0.666667,4.666667,0,0,FALSE
7,11,0,7,31,0,0.875,0.75,14.5,1,0.5,FALSE
12,23,2,10,188,0,0.978261,0.555556,45.25,1,0.5,FALSE
12,24,1,11,106,0,0.923077,0.666667,52,1,0.5,FALSE
28,41,1,27,167,0,0.857143,0.404762,26.333333,5,1.5,FALSE
0,0,0,0,15,0,0,0,0,0,0,FALSE
11,11,0,11,33,0,0.875,0.555556,10,2,1,FALSE
3,8,0,3,36,1,0.894737,0.555556,10.666667,4,1.6667,FALSE
7,64,0,7,570,1,0,0.27381,35.733333,7,1.8,FALSE
9,18,0,9,55,0,0,0.777778,17.333333,1,0.6667,FALSE
23,50,1,22,205,0,0.965517,0.555556,49.5,1,0.5,FALSE
1,5,0,1,79,0,0,0,12,0,0,FALSE
1,6,0,1,49,0,0.981481,1,15.333333,1,0.6667,FALSE
13,17,0,13,62,0,0.875,0.666667,10.8,1,0.6,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
0,5,0,0,21,0,0,0,12,0,0,FALSE
12,22,0,12,153,1,0.875,0.625,49.666667,6,2,FALSE
34,71,2,32,364,0,0.964912,0.555556,89.25,1,0.5,FALSE
1,5,0,1,16,0,0,0,12,0,0,FALSE
1,6,0,1,49,0,0.981481,1,15.333333,1,0.6667,FALSE
25,69,0,25,355,0.2,0.777778,0.416667,86.5,21,5.5,FALSE
1,25,0,1,161,0.692308,0.371429,0.278261,5.166667,1,0.9167,FALSE
3,6,1,2,36,0,0,0.75,17,4,2,FALSE
21,23,0,21,86,0,0.892857,0.666667,15.6,1,0.6,FALSE
