@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.45625702-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,3,2,2,3,0,0,0.666667,0,1,1,FALSE
6,22,2,5,96,1,0,0.35,17.6,2,1,FALSE
6,8,0,6,29,1,0.928571,0.75,13,4,2,FALSE
24,30,2,22,162,0,0.967742,0.555556,38.75,1,0.5,FALSE
17,30,3,15,154,0.5,0,0.339286,8.866667,2,1.0667,FALSE
11,14,0,11,52,0,0.857143,0.625,25,4,2,FALSE
25,87,5,20,1049,0.571429,0.727273,0.429825,51.1,3,1.1,FALSE
7,7,0,7,28,0,0.857143,0.625,13,2,1,FALSE
18,11,0,18,54,0,0.857143,0.6,26,1,0.5,FALSE
6,6,0,6,26,0,0.857143,0.625,12,2,1,FALSE
21,31,0,21,126,0,0.818182,0.5,29.75,1,0.5,FALSE
13,17,1,12,60,0,0.884615,0.666667,10.4,1,0.6,FALSE
0,10,0,0,326,1,0,0.5,107.333333,2,0.6667,FALSE
4,7,1,3,27,0,0,0.75,12.5,2,1,FALSE
14,12,4,10,60,0,0.857143,0.583333,29,1,0.5,FALSE
22,47,0,22,612,1,0.857143,0.666667,202.666667,55,18.3333,FALSE
0,5,0,0,18,0,0,0,12,0,0,FALSE
6,11,0,6,62,0,0.916667,1,30,1,0.5,FALSE
122,168,100,22,2006,0.105263,0.677966,0.2625,93.619048,35,5.7143,FALSE
11,21,0,11,88,0.5,0,1,27.666667,3,1,FALSE
1,17,1,0,197,1,0,0.35,17.9,3,1.4,FALSE
8,4,0,8,12,0,0.944444,0.6,5,1,0.5,FALSE
9,9,0,9,39,0,0.857143,0.625,18.5,2,1,FALSE
15,36,0,15,190,0.6,0.818182,0.35,29.833333,8,1.8333,FALSE
9,15,0,9,48,0,0.911765,0.5,8,1,0.6,FALSE
6,12,0,6,46,0,0.888889,0.666667,7.6,1,0.6,FALSE
9,10,0,9,28,0,0.913043,0.555556,5.5,1,0.5,FALSE
9,13,0,9,43,0,0.92,0.555556,9,1,0.5,FALSE
10,8,3,7,30,0,0.857143,0.666667,14,2,1,FALSE
2,5,1,1,17,0,0,0.75,7.5,1,0.5,FALSE
0,0,0,0,11,0,0,0,0,0,0,FALSE
15,27,0,15,209,0.333333,0.9,0.466667,50.5,5,1.5,FALSE
9,4,1,8,13,0,0.947368,0.625,5.5,1,0.5,FALSE
15,12,0,15,41,0,0.8,0.666667,19.5,1,0.5,FALSE
9,15,0,9,49,0,0.918919,0.5,8.2,1,0.6,FALSE
4,31,0,4,233,0.75,0,0.5,56.25,1,0.5,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
21,29,1,20,123,0,0.963636,0.555556,29,1,0.5,FALSE
17,28,0,17,124,0,0.923077,0.555556,29.25,1,0.5,FALSE
5,44,0,5,497,0.5,0.888889,0.44,81.166667,2,1,FALSE
12,20,0,12,72,0,0.857143,0.666667,34.5,4,2,FALSE
24,45,0,24,210,0,0.857143,0.625,68.333333,5,1.6667,FALSE
10,13,1,9,48,0,0.857143,0.625,23,3,1.5,FALSE
18,44,1,17,243,1,0,0.5,47.4,14,4.2,FALSE
7,2,3,4,2,0,0,0.666667,0,1,1,FALSE
21,31,0,21,147,0,0.857143,0.625,72.5,10,5,FALSE
4,6,0,4,13,0,0,1,5.5,1,0.5,FALSE
11,21,0,11,70,0,0,0.666667,33.5,5,2.5,FALSE
8,24,0,8,99,0,0.958333,0.444444,31.333333,5,2,FALSE
55,126,1,54,1690,0,0.425,0.158333,69.333333,9,2.2917,FALSE
13,19,0,13,73,0,0.84,0.733333,10.666667,1,0.6667,FALSE
9,15,0,9,71,0,0.818182,0.5,22.666667,1,0.6667,FALSE
13,48,0,13,140,1,0,0.104965,1.957447,1,0.9787,FALSE
0,0,0,0,3,0,0,0,0,0,0,FALSE
31,37,5,26,184,0,0.878788,0.533333,29,2,0.8333,FALSE
25,35,6,19,155,0,0.90566,0.5,20.714286,1,0.7143,FALSE
6,13,0,6,54,0.8,0.836735,1,4.444444,2,1,FALSE
32,113,6,26,948,0.8,0,0.142857,61.533333,25,3.6667,FALSE
0,0,0,0,2,0,0,0,0,0,0,FALSE
18,29,0,18,140,1,0.92,0.5,33.5,1,0.5,FALSE
0,0,0,0,8,0,0,0,0,0,0,FALSE
7,2,1,6,2,0,0,0.571429,0,1,1,FALSE
9,24,0,9,83,0.5,0.857143,0.666667,26,4,1.3333,FALSE
0,2,0,0,11,0,0,0,4,0,0,FALSE
11,50,4,8,311,0.75,0.590909,0.25,13.619048,3,1.0952,FALSE
14,12,0,14,46,0,0.857143,0.625,22,2,1,FALSE
4,6,0,4,21,1,0,1,8,0,0,FALSE
8,40,0,8,158,1,0,0.222222,21.142857,2,0.8571,FALSE
13,25,0,13,161,0.333333,0.947368,0.625,51.666667,9,3,FALSE
9,10,0,9,28,0,0.913043,0.555556,5.5,1,0.5,FALSE
14,29,2,12,164,0,0.932203,0.55,25.833333,1,0.6667,FALSE
3,5,0,3,16,1,0,1,6,0,0,FALSE
24,18,0,24,71,0,0.916667,0.625,34.5,1,0.5,FALSE
51,92,8,43,582,0,0.782609,0.787879,47.166667,2,0.9167,FALSE
25,35,1,24,154,0,0.96,0.555556,36.75,1,0.5,FALSE
15,12,4,11,59,0,0.875,0.583333,28.5,1,0.5,FALSE
22,35,0,22,144,1,0.823529,0.5,27.6,2,1,FALSE
59,154,1,58,1603,0,0,0.333333,395.25,1,0.75,FALSE
7,19,0,7,74,0,0.875,0.666667,36,7,3.5,FALSE
4,28,0,4,172,0.5,0,0.5,33,6,3.2,FALSE
11,50,0,11,346,0.6,0.535714,0.473214,21.733333,5,1.1333,FALSE
3,6,1,2,28,0,0,0.75,13,2,1,FALSE
3,6,0,3,16,0,0.875,0.666667,7,2,1,FALSE
18,44,1,17,243,1,0,0.5,47.4,14,4.2,FALSE
16,13,4,12,64,0,0.857143,0.583333,31,1,0.5,FALSE
26,36,0,26,284,1,0.660377,0.210526,13.842105,10,2.6842,FALSE
13,23,0,13,91,0,0,0.777778,29,6,2.3333,FALSE
11,14,0,11,51,0,0.875,0.6,24.5,4,2,FALSE
6,19,1,5,59,0.5,0.9375,0.666667,18,2,0.6667,FALSE
3,27,0,3,162,1,0.679245,0.25,7.555556,1,0.9444,FALSE
4,5,3,2,23,0,0,0.75,10.5,1,0.5,FALSE
10,9,0,10,25,0,0.954545,0.666667,11.5,1,0.5,FALSE
15,23,1,14,94,0,0.977011,0.555556,21.75,1,0.5,FALSE
6,39,1,5,208,0.857143,0,0.384615,13.357143,3,1.1429,FALSE
2,7,1,1,22,1,0.96,0.625,4.25,1,0.25,FALSE
9,10,0,9,28,0,0.913043,0.555556,5.5,1,0.5,FALSE
13,15,0,13,37,0,0.88,0.666667,6,1,0.6,FALSE
4,12,4,0,12,0,0,0.708333,0,1,1,FALSE
1,20,0,1,103,0.75,0,0.333333,23.75,5,2,FALSE
22,47,1,21,326,0,0.967033,0.375,63.6,1,0.6,FALSE
3,1,2,1,1,0,0,1,0,1,1,FALSE
6,31,1,5,329,0.333333,0.916667,0.625,157.5,1,0.5,FALSE
12,40,2,10,201,1,0.890909,0.5,21.111111,2,0.8889,FALSE
12,18,1,11,77,0,0.857143,0.6,37.5,6,3,FALSE
0,5,0,0,18,0,0,0,12,0,0,FALSE
2,33,1,1,220,0.764706,0.302326,0.354839,5.34375,1,0.9375,FALSE
23,57,4,19,396,0.333333,0,0.257143,48.125,10,3,FALSE
14,13,2,12,124,0,0.857143,0.666667,61,9,4.5,FALSE
5,6,0,5,25,1,0.928571,0.75,11,4,2,FALSE
4,5,2,2,18,0,0,0.75,8,1,0.5,FALSE
7,63,1,6,1183,1,0,0.266667,76.933333,35,5.5333,FALSE
20,17,0,20,90,0,0.9375,0.625,44,1,0.5,FALSE
0,2,0,0,4,0,0,1,3,0,0,FALSE
13,18,0,13,72,0,0.884615,0.666667,12.8,1,0.6,FALSE
18,18,0,18,83,0,0.857143,0.625,40.5,1,0.5,FALSE
13,20,0,13,75,0,0.857143,0.625,36.5,8,4,FALSE
2,16,0,2,90,1,0,0.5,13.333333,1,0.8333,FALSE
15,14,3,12,57,0,0.875,0.625,27.5,4,2,FALSE
0,5,0,0,19,0,0,0,12,0,0,FALSE
10,26,1,9,121,0,0.923913,0.416667,13.375,3,1.375,FALSE
13,21,0,13,76,0,0.857143,0.625,37,10,5,FALSE
8,15,0,8,88,1,0,0.625,28,5,1.6667,FALSE
2,55,1,2,385,0.875,0,0.288889,18.842105,10,1.5789,FALSE
1,3,0,1,7,0,0.888889,1,2.5,1,0.5,FALSE
0,5,0,0,254,0,0,0,12,0,0,FALSE
33,72,0,33,534,0.166667,0,0.5625,131,14,6.75,FALSE
5,2,1,4,46,0,1,1,45,0,0,FALSE
7,9,0,7,57,0,0.857143,0.666667,27.5,4,2,FALSE
23,31,1,22,233,0,0.875,0.625,115.5,26,13,FALSE
2,11,1,1,57,1,0.619048,0.407407,4.1,1,0.8,FALSE
13,19,0,13,72,0,0.84,0.733333,10.5,1,0.6667,FALSE
79,102,46,40,1570,0.740741,0.297297,0.142857,56.148148,16,1.8889,FALSE
11,24,6,5,103,0.833333,0,0.180952,5.466667,1,0.9333,FALSE
25,52,0,25,360,1,0.857143,0.666667,118.666667,23,7.6667,FALSE
11,5,4,7,15,0,0.666667,0.583333,4,1,0.6667,FALSE
8,13,0,8,52,1,0.866667,0.5,16,4,1.6667,FALSE
10,11,0,10,64,1,0.857143,0.625,30.5,5,2.5,FALSE
12,11,0,12,35,0,0.857143,0.625,16.5,3,1.5,FALSE
0,2,0,0,13,0,0,0,4,0,0,FALSE
